from,to,sign
5159,2858,-1
5159,490,1
5159,8192,-1
5159,5272,1
5159,7791,-1
5159,4629,1
5159,478,1
5159,121,1
5159,9246,-1
5159,9211,-1
5159,7719,-1
5159,6936,1
5159,3518,-1
5159,8314,1
5159,3858,1
5159,732,-1
5159,4520,-1
5159,7159,1
5159,7795,-1
5159,8698,-1
5159,2873,-1
5159,7436,1
5159,3510,1
5159,9184,-1
5159,4265,1
5159,3316,-1
5159,2831,-1
5159,7714,-1
5159,5033,1
5159,4628,-1
5159,9012,1
5159,4511,1
5159,5486,1
5159,3890,-1
5159,3650,1
5159,4785,-1
5159,385,-1
5159,4643,1
5159,3635,1
5159,1666,-1
5159,3366,-1
5159,6262,1
5159,1189,1
5159,5139,1
5159,2547,-1
5159,6766,-1
5159,2111,1
5159,3933,1
5159,7891,1
5159,738,1
5159,3618,-1
5159,1773,1
5159,7639,1
5159,1004,-1
5159,4263,1
5159,394,1
5159,5098,1
5159,1833,1
5159,3274,-1
5159,6876,-1
5159,6374,1
5159,6183,1
5159,163,1
5159,8145,1
5159,5587,1
5159,1282,1
5159,275,-1
5159,834,1
5159,136,1
5159,7874,1
5159,6819,1
5159,1205,1
5159,1394,-1
5159,9183,1
5159,306,1
5159,5642,1
5159,2125,1
5159,7231,-1
5159,1170,-1
5159,1798,-1
5159,1265,-1
5159,1224,-1
5159,1226,1
5159,8081,1
5159,6322,1
5159,5677,-1
5159,5752,-1
5159,7461,-1
5159,6701,-1
5159,6022,1
5159,1704,-1
5159,2323,1
5159,5301,-1
5159,6132,-1
5159,880,-1
5159,1192,-1
5159,7625,1
5159,6161,-1
5159,7008,1
5159,8409,1
5159,8971,1
5159,3655,1
5159,5021,-1
5159,8734,-1
5159,3058,1
5159,1502,-1
5159,31,1
5159,2551,1
5159,4093,-1
5159,2979,1
5159,4714,1
5159,2090,-1
5159,42,-1
5159,5481,1
5159,5651,1
5159,6698,-1
5159,6678,-1
5159,3102,-1
5159,1546,-1
5159,4234,1
5159,3252,-1
5159,5576,-1
5159,5934,1
5159,6733,1
5159,9207,-1
5159,846,1
5159,4932,1
5159,6826,-1
5159,4447,-1
5159,3363,1
5159,7606,-1
5159,2529,-1
5159,8478,1
5159,9252,1
5159,4474,-1
5159,3863,-1
5159,1213,-1
5159,5090,-1
5159,720,-1
5159,5136,1
5159,6688,-1
5159,4550,1
5159,812,1
5159,2416,-1
5159,8101,1
5159,6910,-1
5159,2031,1
5159,3223,-1
5159,7039,-1
5159,475,1
5159,7864,-1
5159,9130,-1
5159,1607,1
5159,3484,-1
5159,752,-1
5159,7247,1
5159,7064,1
5159,8543,1
5159,7319,-1
5159,7737,1
5159,3466,1
5159,7332,1
5159,7955,1
5159,175,-1
5159,2214,-1
5159,982,-1
5159,5945,1
5159,6853,1
5159,5568,-1
5159,3496,1
5159,4311,1
5159,6959,1
5159,8168,1
5159,8987,-1
5159,1588,1
5159,5648,1
5159,7594,1
5159,3157,-1
5159,3135,1
5159,8309,-1
5159,6446,1
5159,9046,1
5159,8342,1
5159,5393,-1
5159,2560,1
5159,8693,1
5159,4855,1
5159,3120,-1
5159,4054,1
5159,8148,-1
5159,4430,1
5159,4570,-1
5159,3374,-1
5159,1941,1
5159,6736,1
5159,2039,1
5159,5382,-1
5159,1380,1
5159,4431,-1
5159,8334,-1
5159,2624,1
5159,206,1
5159,8906,-1
5159,8718,-1
5159,4711,-1
5159,4762,1
5159,3986,-1
5159,5992,1
5159,6619,1
5159,7895,-1
5159,8097,1
5159,411,-1
5159,4384,1
5159,5242,-1
5159,5970,1
5159,7492,-1
5159,1280,1
5159,476,-1
5159,1354,-1
5159,3871,1
5159,3962,-1
5159,7812,-1
5159,6123,-1
5159,633,1
5159,1827,1
5159,2001,-1
5159,6361,1
5159,5835,1
5159,460,-1
5159,7576,-1
5159,6296,1
5159,7352,1
5159,4727,1
5159,5179,1
5159,8706,-1
5159,1839,-1
5159,6660,-1
5159,2267,1
5159,5986,-1
5159,6500,-1
5159,4146,-1
5159,4039,1
5159,8927,-1
5159,6321,-1
5159,2456,1
5159,6770,-1
5159,541,1
5159,7442,-1
5159,1335,-1
5159,357,-1
5159,1051,-1
5159,6605,-1
5159,75,-1
5159,6472,-1
5159,5964,-1
5159,4463,1
5159,3121,1
5159,4347,-1
5159,3495,-1
5159,4927,-1
5159,5702,-1
5159,659,1
5159,2332,-1
5159,5928,1
5159,4669,1
5159,3226,-1
5159,1092,1
5159,6940,1
5159,4276,-1
5159,3429,1
5159,405,1
5159,2015,1
5159,5578,-1
5159,9114,1
5159,8610,1
5159,3909,-1
5159,1477,-1
5159,1123,1
5159,3467,1
5159,7032,-1
5159,408,-1
5159,5983,1
5159,8646,-1
5159,8944,-1
5159,7609,-1
5159,6942,1
5159,7883,-1
5159,3437,-1
5159,1708,1
5159,6056,-1
5159,1019,-1
5159,6924,-1
5159,8211,-1
5159,3145,1
5159,7550,-1
5159,5738,1
5159,128,-1
5159,122,1
5159,6961,1
5159,5716,1
5159,3278,1
5159,4979,-1
5159,229,1
5159,156,1
5159,8946,-1
5159,7877,1
5159,2014,-1
5159,6943,1
5159,2922,-1
5159,5093,1
5159,2048,-1
5159,6159,1
5159,2194,-1
5159,4710,1
5159,2669,1
5159,273,-1
5159,321,1
5159,1713,-1
5159,4485,1
5159,2536,1
5159,3089,1
5159,595,1
5159,3035,-1
5159,4199,-1
5159,8895,1
5159,6990,-1
5159,3447,1
5159,7702,-1
5159,6941,-1
5159,4308,-1
5159,3221,-1
5159,7937,1
5159,5469,1
5159,7542,-1
5159,8323,-1
5159,4498,1
5159,8423,1
5159,1655,-1
5159,5373,-1
5159,5403,-1
5159,3162,-1
5159,2801,1
5159,4871,-1
5159,4158,-1
5159,410,1
5159,1102,1
5159,3556,1
5159,2557,1
5159,2234,1
5159,6328,-1
5159,3249,1
5159,6067,1
5159,9283,-1
5159,5739,-1
5159,453,-1
5159,1203,1
5159,2673,1
5159,2146,1
5159,8980,1
5159,6748,1
5159,783,-1
5159,6413,1
5159,1719,1
5159,3349,1
5159,5323,-1
5159,8513,-1
5159,4467,-1
5159,3111,-1
5159,2252,1
5159,8768,-1
5159,8724,1
5159,8255,-1
5159,4753,-1
5159,5833,1
5159,1197,1
5159,7755,-1
5159,2347,-1
5159,8670,-1
5159,5780,-1
5159,4811,1
5159,3036,1
5159,885,-1
5159,5838,-1
5159,7653,-1
5159,2327,-1
5159,6344,-1
5159,2502,1
5159,4717,1
4625,5085,1
4625,5475,1
4625,1515,1
4625,3524,1
4625,2650,1
4625,1364,1
4625,1262,1
4625,7940,1
4625,4291,1
4625,8057,1
4625,7949,1
4625,5864,1
4625,1572,1
4625,4051,1
4625,1837,1
4625,5518,1
4625,4746,1
4625,2319,1
4625,2585,1
4625,6967,1
4625,5161,1
4625,8785,1
4625,9198,1
4625,522,1
4625,1043,1
4625,5063,1
4625,347,1
4625,8566,1
4625,4170,1
4625,7552,1
4625,793,1
4625,8720,1
4625,4029,1
4625,5484,1
4625,9153,1
4625,1358,1
4625,6306,1
4625,4839,1
4625,302,1
4625,1647,1
4625,7957,1
4625,9155,1
4625,1190,1
4625,6693,1
4625,8645,1
4625,2965,1
4625,678,1
4625,7652,1
4625,4869,1
4625,2436,1
4625,7333,1
4625,873,1
4625,1598,1
4625,1980,1
4625,7912,1
4625,1960,1
4625,2276,1
4625,146,1
4625,6951,1
4625,1450,1
4625,8546,1
4625,7365,1
4625,4112,1
4625,8837,1
4625,6718,1
4625,779,1
4625,5249,1
4625,6150,1
4625,3823,1
4625,1015,1
4625,3869,1
4625,1622,1
4625,4856,1
4625,3113,1
4625,6021,1
4625,5051,1
4625,571,-1
4625,5988,-1
4625,3195,1
4625,8640,1
4625,4346,1
4625,1895,1
4625,2914,1
4625,6763,1
4625,4648,1
4625,330,1
4625,5519,1
4625,4955,1
4625,5162,1
4625,2409,1
4625,8063,1
4625,8028,1
4625,2341,1
4625,9200,1
4625,8542,1
4625,7068,1
4625,2128,1
4625,8907,1
4625,649,1
4625,3596,1
4625,6104,1
4625,7834,1
4625,2834,1
4625,7371,1
4625,1040,1
4625,9182,1
4625,3902,1
4625,7155,1
4625,3076,1
4625,6126,1
4625,8287,1
4625,2931,1
4625,6844,1
4625,3827,1
4625,3015,1
4625,8521,1
4625,1900,1
4625,6776,1
4625,636,1
4625,9008,1
4625,6225,1
4625,2233,1
4625,8193,1
4625,7728,1
4625,5045,-1
4625,5563,1
4625,1846,1
4625,1188,-1
4625,10,1
4625,3260,1
4625,6552,1
4625,2357,1
4625,8216,-1
4625,5623,1
4625,3122,1
4625,5585,1
4625,765,1
4625,910,1
4625,1721,1
4625,7217,1
4625,345,1
4625,3931,1
4625,7861,1
4625,3055,1
4625,5539,1
4625,6155,1
4625,8688,-1
4625,4038,1
4625,6863,1
4625,9019,1
4625,3156,1
4625,4154,-1
4625,1141,1
4625,2115,1
4625,5194,1
4625,5883,1
4625,607,1
4625,4752,1
4625,2028,1
4625,6265,1
4625,5055,1
4625,285,1
4625,8838,1
4625,5000,1
4625,4829,1
4625,7694,1
4625,7058,1
4625,3021,1
4625,2524,1
4625,1873,1
4625,6068,1
4625,9102,1
4625,6651,1
4625,7638,1
4625,356,1
4625,3579,1
4625,5892,1
4625,1359,1
4625,2623,1
4625,6996,1
4625,3940,1
4625,339,1
4625,2960,1
4625,6053,1
4625,7083,1
4625,6749,1
4625,8863,1
4625,1333,1
4625,5361,1
4625,723,1
4625,6870,1
4625,2396,1
4625,3945,1
4625,5646,1
4625,8668,1
4625,2734,1
4625,5803,1
4625,1063,-1
4625,3065,1
4625,7500,1
4625,1357,1
4625,4105,1
4625,396,1
4625,8306,1
4625,244,1
4625,3362,1
4625,5545,1
4625,8804,1
4625,7023,1
4625,5307,1
4625,6165,1
4625,5461,1
4625,8805,1
4625,6735,1
4625,8665,1
4625,5391,1
4625,7928,-1
4625,8004,1
4625,6899,-1
4625,3855,1
4625,4692,1
4625,8773,1
4625,64,1
4625,1677,1
4625,931,1
4625,3997,1
4625,887,1
4625,1417,1
4625,6507,1
4625,3529,1
4625,8844,1
4625,4348,1
4625,3943,1
4625,5038,1
4625,837,1
4625,6045,1
4625,1631,1
4625,8904,1
4625,3683,1
4625,1182,1
4625,7689,1
4625,3540,1
4625,3247,1
4625,886,1
4625,3049,1
4625,7024,1
4625,7087,1
4625,1531,1
4625,825,1
4625,3004,1
4625,7547,1
4625,3854,1
4625,7828,1
4625,1712,1
4625,3631,1
4625,6599,1
4625,3692,1
4625,6760,1
4625,3713,1
4625,9035,1
4625,7290,1
4625,1551,1
4625,641,1
4625,462,1
4625,2365,1
4625,4739,1
4625,5666,1
4625,5851,1
4625,8517,1
4625,420,1
4625,7522,1
4625,884,1
4625,2362,1
4625,6334,1
4625,1012,1
4625,6903,1
4625,7086,1
4625,5652,1
4625,9164,1
4625,4919,1
4625,4732,1
4625,6493,1
4625,581,1
4625,4984,1
4625,3779,1
4625,5198,1
4625,1323,1
4625,2786,1
4625,5096,1
4625,6223,1
4625,7220,1
4625,531,1
4625,7938,1
4625,139,1
4625,2580,1
4625,7679,1
4625,2832,1
4625,2097,1
4625,9237,1
4625,3996,1
4625,5392,1
4625,8089,1
4625,5664,1
4625,1934,1
4625,4034,1
4625,4001,1
4625,115,1
4625,3656,1
4625,6463,1
4625,2688,1
4625,6181,1
4625,1501,1
4625,2108,1
4625,9083,1
4625,6078,1
4625,3603,1
4625,299,1
4625,8368,1
4625,2833,1
4625,6406,1
4625,2403,1
4625,1774,1
4625,6273,1
4625,7077,1
4625,2548,1
4625,4693,1
4625,4130,1
4625,5334,1
4625,4406,1
4625,6531,1
4625,9209,1
4625,4571,1
4625,545,1
4625,6203,1
4625,7578,1
4625,928,1
4625,1870,1
4625,3703,1
4625,8490,1
4625,4243,1
4625,4426,1
4625,7610,1
4625,1630,1
4625,427,1
4625,1201,1
4625,4556,1
4625,4658,1
4625,1349,1
4625,5824,1
4625,2743,1
4625,6608,1
4625,7856,1
4625,3700,1
4625,6313,1
4625,8390,1
4625,2399,1
4625,4371,1
4625,7501,1
4625,1485,1
4625,5939,1
4625,2830,1
4625,4980,1
4625,1255,1
4625,3675,1
4625,2938,1
4625,8369,1
4625,554,1
4625,5552,1
4625,502,1
4625,3566,1
4625,9021,1
4625,232,1
4625,3891,1
4625,5020,1
4625,4111,-1
4625,1703,1
4625,1759,1
4625,1765,1
4625,5599,1
4625,7898,1
4625,7379,1
4625,4845,1
4625,4452,1
4625,6171,1
4625,782,1
4625,8140,1
4625,7041,1
4625,4670,1
4625,8959,1
4625,3578,1
4625,8124,1
4625,4976,1
4625,1583,1
4625,4188,1
4625,4966,1
4625,6287,1
4625,8890,1
4625,1769,1
4625,4312,1
4625,513,1
4625,9039,1
4625,1301,-1
4625,7630,1
4625,618,1
4625,340,1
4625,3636,1
4625,2515,1
4625,8876,1
4625,3876,1
4625,1896,1
4625,2259,1
4625,6441,1
4625,3190,1
4625,4219,1
4625,2507,1
4625,3977,1
4625,1686,1
4625,309,1
4625,3328,1
4625,7299,1
4625,1329,1
4625,686,1
4625,4457,1
4625,3861,1
4625,2308,1
4625,6582,1
4625,734,1
4625,7543,1
4625,5233,1
4625,9235,1
4625,6775,1
4625,1567,1
4625,7394,1
4625,6379,1
4625,3158,1
4625,5477,1
4625,809,1
4625,4729,1
4625,4116,1
4625,3064,-1
4625,2294,1
4625,7628,1
4625,5314,1
4625,8331,1
4625,8428,1
4625,5829,1
4625,298,1
4625,4812,1
4625,4008,1
4625,7862,1
4625,8468,1
4625,1393,1
4625,5120,1
4625,2885,1
4625,2103,1
4625,5220,1
4625,8389,1
4625,1022,1
4625,7144,1
4625,1552,1
4625,5418,1
4625,7482,1
4625,4642,1
4625,2257,1
4625,977,1
4625,4309,1
4625,371,1
4625,8502,1
4625,6365,1
4625,2374,1
4625,3197,1
4625,1446,1
4625,5591,1
4625,3030,1
4625,2909,1
4625,2334,1
4625,7208,1
4625,6390,1
4625,2018,1
4625,357,1
4625,758,1
4625,7075,1
4625,8806,1
4625,8354,1
4625,8653,-1
4625,3017,1
4625,8659,1
4625,876,1
4625,8322,1
4625,6965,1
4625,8359,1
4625,2590,1
4625,968,1
4625,7198,1
4625,7456,1
4625,6485,1
4625,7901,1
4625,933,1
4625,4639,1
4625,3455,1
4625,8080,1
4625,7241,1
4625,6717,1
4625,4941,1
4625,4786,1
4625,7565,1
4625,9034,1
4625,7171,1
4625,2119,1
4625,4181,1
4625,8427,1
4625,3649,1
4625,190,1
4625,2424,1
4625,7216,1
4625,6706,1
4625,6592,1
4625,1847,1
4625,2320,1
4625,1976,1
4625,5601,1
4625,6571,1
4625,8968,1
4625,5358,1
4625,6228,1
4625,4975,1
4625,3437,1
4625,1805,1
4625,9223,1
4625,9004,1
4625,3608,1
4625,8779,1
4625,1926,1
4625,1540,1
4625,813,1
4625,50,1
4625,2311,1
4625,4432,1
4625,5143,1
4625,2999,1
4625,1479,1
4625,9091,1
4625,1639,1
4625,5813,1
4625,1494,1
4625,8835,1
4625,3553,1
4625,914,1
4625,5994,-1
4625,2303,1
4625,6943,1
4625,2477,1
4625,3987,1
4625,987,1
4625,1398,1
4625,2993,1
4625,1266,1
4625,7827,1
4625,2249,1
4625,5222,1
4625,2880,1
4625,2718,1
4625,8142,1
4625,8090,1
4625,6000,1
4625,5605,1
4625,8265,1
4625,4501,1
4625,3600,1
4625,9055,1
4625,8951,1
4625,4214,1
4625,4158,1
4625,5890,1
4625,7721,1
4625,8966,1
4625,464,1
4625,5617,1
4625,848,1
4625,2731,1
4625,6838,1
4625,4002,1
4625,7685,1
4625,2847,1
4625,6240,1
4625,692,1
8453,6834,1
8453,1049,-1
8453,743,1
8453,1539,1
8453,5647,-1
8453,1973,1
8453,2426,1
8453,8924,1
8453,3610,-1
8453,4754,1
8453,2991,1
8453,4236,-1
8453,4667,1
8453,2722,1
8453,8271,1
8453,5516,1
8453,1792,1
8453,5236,1
8453,1949,1
8453,2894,-1
8453,2982,1
8453,3176,1
8453,672,1
8453,2392,1
8453,4270,1
8453,5402,1
8453,5671,1
8453,1171,1
8453,1556,-1
8453,1950,1
8453,7976,1
8453,5417,1
8453,624,1
8453,5621,-1
8453,2290,-1
8453,2094,1
8453,8886,1
8453,4280,1
8453,8378,1
8453,2138,1
8453,732,1
8453,8698,1
8453,3573,1
8453,5046,1
8453,7936,1
8453,6731,-1
8453,7070,1
8453,3674,-1
8453,6622,1
8453,7020,1
8453,7484,-1
8453,5451,1
8453,2006,1
8453,6880,-1
8453,7516,-1
8453,7440,1
8453,3785,1
8453,314,1
8453,6230,1
8453,7649,1
8453,300,1
8453,6262,1
8453,1087,1
8453,1541,1
8453,2111,1
8453,1505,1
8453,5876,-1
8453,8316,1
8453,1773,-1
8453,2677,1
8453,6274,1
8453,1833,1
8453,2413,-1
8453,8738,-1
8453,3348,1
8453,3243,-1
8453,5978,1
8453,8607,-1
8453,3927,1
8453,4843,1
8453,6950,1
8453,4610,1
8453,3364,1
8453,2160,1
8453,7595,1
8453,4313,1
8453,9183,1
8453,468,1
8453,2125,1
8453,8813,-1
8453,471,1
8453,7831,1
8453,761,1
8453,2172,1
8453,5604,1
8453,6322,-1
8453,1776,1
8453,8277,-1
8453,7632,1
8453,6022,1
8453,7658,-1
8453,8335,-1
8453,1082,1
8453,5394,1
8453,3668,1
8453,7777,1
8453,126,1
8453,3198,-1
8453,3953,1
8453,3323,1
8453,3164,-1
8453,1923,-1
8453,4126,1
8453,9169,1
8453,2232,1
8453,2601,1
8453,2521,-1
8453,1259,1
8453,3868,1
8453,2304,1
8453,520,1
8453,7523,1
8453,5651,1
8453,7257,1
8453,2245,1
8453,166,-1
8453,3724,1
8453,6577,1
8453,2278,1
8453,2723,1
8453,1360,1
8453,7409,1
8453,7810,1
8453,407,1
8453,4139,1
8453,2620,1
8453,4264,1
8453,5839,1
8453,4550,-1
8453,3233,1
8453,5996,1
8453,1352,1
8453,7841,-1
8453,4385,-1
8453,8857,1
8453,4034,1
8453,8358,1
8453,5087,-1
8453,3108,1
8453,37,1
8453,1872,1
8453,4475,-1
8453,6939,1
8453,7276,1
8453,6751,1
8453,2695,-1
8453,6853,1
8453,1075,1
8453,2539,1
8453,2117,1
8453,6079,1
8453,9036,-1
8453,3135,1
8453,2829,1
8453,1381,1
8453,8309,1
8453,5317,1
8453,3385,1
8453,2849,1
8453,2560,1
8453,3454,1
8453,7854,1
8453,3120,-1
8453,143,-1
8453,4674,1
8453,6975,1
8453,2423,1
8453,2414,1
8453,138,1
8453,6516,1
8453,2039,1
8453,5123,1
8453,3986,1
8453,5242,-1
8453,2699,-1
8453,2855,1
8453,5589,1
8453,7801,1
8453,5809,1
8453,6551,1
8453,3317,1
8453,2411,1
8453,3326,1
8453,1789,1
8453,1426,1
8453,6784,1
8453,5995,1
8453,4900,1
8453,2884,1
8453,5527,1
8453,8213,1
8453,63,1
8453,5018,1
8453,4989,1
8453,5180,1
8453,5165,1
