from,to,sign
6870,1195,1
6870,2709,-1
6870,5334,-1
6870,2322,1
6870,2809,-1
6870,2737,1
6870,3722,1
6870,3052,1
6870,6505,1
6870,3750,1
6870,4923,1
6870,4288,1
6870,7240,-1
6870,6073,1
6870,4601,1
6870,2568,1
6870,96,-1
6870,447,1
6870,4194,1
6870,5835,1
6870,1079,1
6870,4306,1
6870,6254,-1
6870,1698,-1
6870,86,1
6870,3659,1
6870,2951,1
6870,6623,-1
6870,4848,1
6870,4367,1
6870,4614,1
6870,3582,-1
6870,4112,1
6870,6096,-1
6870,2304,1
6870,7248,1
6870,5551,1
6870,3460,1
6870,6022,1
6870,3099,1
6870,6858,1
6870,1250,1
6870,4097,1
6870,3007,1
6870,7514,1
6870,5178,1
6870,6016,-1
6870,1682,-1
6870,2081,1
6870,3716,1
6870,2778,-1
6870,5503,1
6870,1284,1
6870,2804,1
6870,1033,-1
6870,5176,1
6870,5174,1
6870,763,-1
6870,4871,1
6870,1082,1
6870,6065,1
6870,4669,1
6870,6926,1
6870,1098,-1
6870,4444,1
6870,4900,1
6870,7467,1
6870,3304,1
6870,6843,1
6870,231,-1
6870,990,1
6870,3484,1
6870,3574,-1
6870,6438,1
6870,3732,1
6870,4095,1
6870,5815,1
6870,5577,1
6870,4022,1
6870,5702,1
6870,2211,1
6870,4284,1
6870,3698,1
6870,6874,1
6870,7316,-1
6870,122,1
6870,6991,-1
6870,1060,1
6870,2639,1
6870,7204,1
6870,1346,1
6870,6552,1
6870,796,-1
6870,5008,-1
6870,1363,1
6870,7319,1
6870,7452,1
6870,1421,-1
6870,942,1
6870,4935,1
6870,1090,1
6870,934,1
6870,6235,1
6870,4265,1
6870,3106,1
6870,3741,1
6870,770,1
6870,6041,1
6870,5171,-1
6870,6981,1
6870,5123,1
6870,6153,1
6870,6735,-1
6870,5157,1
6870,3608,1
6870,2563,-1
6870,928,1
6870,5235,1
6870,3754,1
6870,2565,1
6870,7038,-1
6870,7535,1
6870,6836,1
6870,7280,-1
6870,5881,1
6870,6302,1
6870,2111,1
6870,7215,1
6870,2549,1
6870,4716,-1
6870,3637,-1
6870,4516,1
6870,3337,1
6870,5010,1
6870,2575,-1
6870,1945,1
6870,3368,1
6870,221,1
6870,5720,1
6870,1172,1
6870,3718,1
6870,1169,1
6870,124,1
6870,4320,1
6870,4817,1
6870,6964,-1
6870,1852,1
6870,1387,-1
6870,3572,1
6870,1089,1
6870,2153,1
6870,3512,1
6870,1544,1
6870,5535,1
6870,2644,-1
6870,4838,1
6870,2937,-1
6870,2682,1
6870,4984,1
6870,3308,1
6870,4083,1
6870,2494,1
6870,4010,-1
6870,1084,1
6870,2803,1
6870,142,1
6870,1492,1
6870,1980,1
6870,1927,1
6870,7411,1
6870,213,1
6870,2641,1
6870,7158,1
6870,6198,1
6870,1844,1
6870,6938,1
6870,1968,1
6870,1268,1
6870,5072,1
6870,3097,1
6870,2430,1
6870,1529,1
6870,3658,1
6870,2533,1
6870,5934,1
6870,327,-1
6870,1556,1
6870,1480,1
6870,7020,1
6870,7146,1
6870,4751,1
6870,4386,1
6870,2689,1
6870,3811,-1
6870,4319,1
6870,6853,-1
6870,2248,1
6870,7425,1
6870,2114,1
6870,567,-1
6870,666,1
6870,1858,1
6870,1868,1
6870,1153,1
6870,1043,1
6870,4302,-1
6870,3679,1
6870,1095,1
6870,6426,1
6870,6004,1
6870,7048,1
6870,2102,1
6870,6479,1
6870,6624,1
6870,2284,-1
6870,6519,-1
6870,4877,1
6870,3015,1
6870,3728,1
6870,2950,1
6870,3063,1
6870,6461,1
6870,2807,1
6870,307,1
6870,2526,-1
6870,1588,1
6870,6922,1
6870,6773,1
6870,5418,1
6870,3158,1
6870,2687,-1
6870,1066,1
6870,2427,1
6870,1124,-1
6870,7116,1
6870,33,1
6870,435,1
6870,3531,-1
6870,2229,1
6870,6572,1
6870,4869,-1
6870,4382,1
6870,6092,1
6870,4575,1
6870,232,1
6870,4739,1
6870,1058,-1
6870,366,1
6870,2868,1
6870,2768,1
6870,4002,1
6870,306,1
6870,2426,1
6870,26,1
6870,4335,1
6870,856,1
6870,6172,1
6870,514,1
6870,4318,1
6870,7336,-1
6870,7300,1
6870,311,1
6870,7438,1
6870,5628,1
6870,6420,1
6870,3793,1
6870,282,-1
6870,4226,1
6870,6704,1
6870,308,1
6870,4227,1
6870,2824,1
6870,1004,1
6870,4035,1
6870,3146,1
6870,7133,1
6870,6729,1
6870,7275,1
6870,3323,1
6870,6026,-1
6870,2015,1
6870,2330,1
6870,6944,1
6870,4921,1
6870,6546,1
6870,2230,1
6870,7143,1
6870,6282,-1
6870,2555,1
6870,711,1
6870,2242,1
6870,1737,1
6870,882,1
6870,6943,1
6870,5086,1
6870,4240,1
6870,5365,1
6870,3456,1
6870,2052,1
6870,5518,1
6870,6064,1
6870,7021,-1
6870,505,1
6870,716,-1
6870,1086,1
6870,1583,1
6870,3595,1
6870,104,1
6870,3505,1
6870,5686,-1
6870,2599,1
6870,5147,1
6870,1738,-1
6870,5506,1
6870,2179,1
6870,3816,1
6870,4960,1
6870,6865,1
6870,2454,1
6870,883,1
6870,6260,1
6870,2160,1
6870,7355,1
6870,6996,1
6870,5291,1
6870,1394,-1
6870,3249,1
6870,5728,1
6870,2199,1
6870,3845,1
6870,5999,1
6870,6149,1
6870,133,1
6870,977,-1
6870,2349,-1
6870,3567,1
6870,6813,-1
6870,3868,1
6870,3235,1
6870,6988,1
6870,6300,1
6870,4775,-1
6870,4473,-1
6870,2906,1
6870,1404,1
6870,741,-1
6870,6577,1
6870,7040,1
6870,6798,1
6870,2303,-1
6870,1653,1
6870,2164,1
6870,4899,1
6870,1818,1
6870,3485,1
6870,1241,1
6870,377,1
6870,3733,1
6870,6449,1
6870,3578,1
6870,7463,1
6870,1545,1
6870,2143,1
6870,6715,1
6870,3234,1
6870,5866,1
6870,3330,1
6870,5984,1
6870,4737,1
6870,7011,1
6870,1643,1
6870,356,1
6870,2584,1
6870,3130,1
6870,1534,1
6870,1890,1
6870,825,1
6870,2196,-1
6870,409,1
6870,2971,1
6870,3667,-1
6870,5061,1
6870,7109,1
6870,1479,-1
6870,1177,-1
6870,2866,1
6870,6585,1
6870,2740,1
6870,2673,1
6870,5120,1
6870,5066,1
6870,4492,1
6870,1366,-1
6870,4411,1
6870,3969,1
6870,496,1
6870,3413,1
6870,6632,1
6870,4703,1
6870,5287,1
6870,1884,1
6870,5099,1
6870,5182,-1
6870,5060,1
6870,4952,1
6870,348,1
6870,5520,1
6870,6804,1
6870,5140,-1
6870,1736,-1
6870,2236,-1
6870,3310,1
6870,1740,-1
6870,4238,1
6870,1178,1
6870,7113,1
6870,7079,1
6870,6367,1
6870,3896,1
6870,1565,-1
6870,1612,-1
6870,5945,1
6870,7470,1
6870,4843,1
6870,2520,1
6870,494,-1
6870,6256,1
6870,5032,1
6870,1321,-1
6432,4413,-1
6432,7446,-1
6432,2477,1
6432,84,1
6432,3127,-1
6432,7399,1
6432,146,1
6432,606,1
6324,6106,1
3906,3906,-1
3906,6695,-1
3906,1759,-1
3906,937,-1
4611,4611,1
4611,5034,1
4556,553,1
1971,6833,1
1971,1466,-1
1971,821,-1
1971,4444,1
1971,2933,-1
1971,5005,-1
1971,4784,-1
1971,5228,-1
1971,2901,-1
1971,882,-1
1971,5799,-1
1971,6855,-1
1894,3142,1
5262,1508,1
5262,3082,1
5262,6135,-1
5262,7002,-1
5262,2888,-1
5262,475,-1
5262,2239,1
5262,1505,1
5262,5262,1
5262,6815,-1
5262,3729,1
5262,3002,-1
5262,1252,1
5262,5121,-1
5262,2512,1
5262,2131,1
5262,5800,-1
5262,1167,1
5262,7295,-1
5262,7348,1
5262,4383,1
5262,2903,1
5262,4151,1
5262,2071,-1
5262,6702,-1
5262,4498,1
5262,2067,1
5262,4602,-1
5262,1865,-1
5262,4185,1
5262,2064,-1
5262,6049,1
5262,4942,1
5262,311,1
5262,3057,-1
5262,7525,-1
5262,5282,1
5262,1500,1
5262,1270,1
5262,1093,1
5262,7140,1
5262,5431,1
5262,3455,1
5262,85,-1
5262,6933,1
5262,6287,-1
6686,1996,-1
6686,6686,-1
6686,1402,-1
6686,1369,-1
6686,416,-1
6686,6911,-1
6686,783,-1
6686,4535,1
6686,3628,-1
6686,2250,-1
6686,6387,-1
6686,408,-1
6686,775,-1
6686,3164,-1
6686,3389,-1
6686,6435,-1
6686,6698,-1
6686,311,-1
6686,3481,-1
6686,5363,-1
6686,1813,-1
6686,5650,-1
6686,6319,-1
6686,836,-1
6686,1831,-1
5677,4025,-1
5677,7309,-1
5354,5665,1
7251,6106,1
890,3750,1
7526,5581,1
7526,4254,1
7526,7296,1
7526,4727,1
7526,6801,-1
7526,5480,-1
7526,5992,-1
7526,1902,-1
6116,2208,1
6116,6671,-1
6116,3977,-1
6116,3172,-1
6116,616,-1
6116,2982,-1
6116,6272,1
904,904,-1
7148,2319,1
7148,7090,1
7148,6720,1
7148,5457,1
5406,5549,1
2956,3659,1
2956,3651,1
2956,807,-1
2956,367,-1
2956,3657,1
2956,3554,1
6878,6851,1
6878,5299,1
6878,751,1
4198,2349,-1
3201,3814,-1
2465,2479,1
4685,1046,1
98,7339,1
98,4367,1
98,2850,-1
98,1500,1
98,6600,1
4123,612,1
476,476,1
6803,3179,1
3392,6550,-1
3392,3528,1
3392,6564,-1
3392,4524,-1
3392,2486,1
3392,6490,1
3392,4224,1
3392,764,1
3392,3136,1
3392,6544,1
3392,843,1
3392,1338,1
3392,4911,-1
3392,2648,1
3392,7015,-1
3392,3561,1
3392,6543,1
3392,3214,1
3392,325,-1
3392,1697,1
3392,6097,-1
3392,1037,1
3392,2702,1
3392,1929,-1
3392,4931,-1
3392,1784,1
3392,3038,1
3392,1107,1
3392,4019,-1
3392,91,1
3392,5612,1
3392,7097,-1
3392,2201,1
3392,589,1
3392,2897,1
3392,1851,1
3392,3367,1
3392,449,-1
3392,2600,-1
3392,6266,-1
3392,4161,1
3392,637,1
3392,2493,1
3392,4049,1
3392,6162,1
3392,5569,1
3392,6915,1
3392,4615,1
3392,1936,1
3392,318,1
3392,5078,1
3392,2122,1
3392,7035,1
3392,771,-1
3392,5220,1
3392,327,-1
3392,1119,1
3392,3685,1
3392,6120,-1
3392,4644,1
3392,1039,1
3392,1272,1
3392,3934,-1
3392,5709,1
3392,1226,-1
3392,1427,1
3392,2640,1
3392,2765,1
3392,562,1
3392,5538,1
3392,1298,1
3392,3144,-1
3392,4608,1
3392,5767,1
3392,6765,1
3392,6795,1
3392,194,-1
3392,800,1
3392,3850,1
3392,6579,1
3392,5498,1
3392,1992,-1
3392,414,1
3392,1478,1
3392,1355,1
3392,5311,1
3392,1047,-1
1422,5869,-1
1422,5424,1
1422,3851,1
6976,331,1
6976,443,1
6976,5559,1
6976,2838,1
6976,889,1
6976,4651,1
6976,3182,1
6976,837,1
6976,5908,1
6976,6402,1
6976,2869,1
6976,5994,1
6976,2688,1
6976,6588,1
6976,1767,1
6976,3988,1
6976,3296,1
6976,5735,1
6976,4974,1
6976,3723,1
6976,750,-1
6976,4792,1
6976,1068,1
6976,5756,1
6976,3081,1
6378,6378,1
6378,578,1
6378,875,1
6378,593,1
6781,6188,-1
1350,929,-1
1350,6069,1
1350,2167,1
1350,7041,1
1350,4878,1
1350,2319,1
1350,2502,1
1350,729,1
1350,6135,-1
1350,493,1
1350,7450,1
1350,3192,1
1350,3683,1
1350,1993,1
1350,363,1
1350,2246,1
1350,7071,1
1350,66,1
1350,2924,1
1350,2231,1
1350,2364,1
1350,7456,1
1350,4523,1
1350,470,-1
1350,7030,1
1350,6620,-1
1350,5851,1
1350,6393,1
1350,7365,1
1350,5069,1
1350,2000,1
1350,2367,1
1350,170,-1
1350,4927,1
1350,3110,-1
1350,3322,1
1350,6257,1
1350,4105,1
1350,2683,1
1350,7112,1
1350,3756,1
1350,313,1
1350,3440,1
1350,1962,1
1350,5806,1
1350,4746,1
1350,2519,1
1350,4179,-1
1350,974,1
1350,429,1
1350,5600,1
1350,3566,1
1350,2737,1
1350,2815,1
1350,7221,1
1350,3335,1
1350,1594,1
1350,395,1
1350,552,1
1350,3200,1
1350,1563,1
1350,3784,1
1350,5947,1
1350,4337,1
1350,7344,1
1350,3344,1
1350,4785,1
1350,96,1
1350,450,1
1350,7396,1
1350,2603,1
1350,5505,1
1350,2448,1
1350,1632,1
1350,6113,1
1350,6308,-1
1350,4832,1
1350,1839,1
1350,4672,1
1350,3467,1
1350,692,-1
1350,6560,-1
1350,6349,1
1350,5469,1
1350,7445,1
1350,82,-1
1350,4398,1
1350,4367,1
1350,1987,1
1350,1122,1
1350,3704,-1
1350,2234,1
1350,3709,1
1350,3458,1
1350,254,1
1350,436,1
1350,5601,1
1350,2107,1
1350,3552,-1
1350,4682,1
1350,4790,1
1350,5468,1
1350,1955,-1
1350,5536,1
1350,6065,1
1350,4883,1
1350,3463,1
1350,5739,1
1350,4669,1
1350,5473,1
1350,2318,1
1350,400,1
1350,3795,1
1350,7013,1
1350,147,1
1350,7301,-1
1350,1776,1
1350,2084,1
1350,4383,1
1350,5973,-1
1350,2222,1
1350,5210,1
1350,4277,1
1350,3698,1
1350,6229,1
1350,2780,-1
1350,2715,1
1350,5215,1
1350,1528,1
1350,260,1
1350,1859,1
1350,4573,1
1350,352,1
1350,5623,1
1350,1780,1
1350,3521,1
1350,7043,1
1350,6732,-1
1350,6702,1
1350,3414,1
1350,92,-1
1350,5671,1
1350,986,1
1350,127,1
1350,3459,1
1350,4225,-1
1350,3757,1
1350,796,1
1350,7431,1
1350,21,1
1350,5445,1
1350,5959,1
1350,6094,1
1350,3061,1
1350,4137,-1
1350,1533,1
1350,5171,-1
1350,4332,1
1350,1865,1
1350,5482,1
1350,3142,1
1350,1458,-1
1350,6841,1
1350,5530,1
1350,798,-1
1350,5902,1
1350,6150,1
1350,5585,1
1350,7038,1
1350,3095,-1
1350,4090,-1
1350,5631,1
1350,1302,-1
1350,456,1
1350,876,1
1350,357,1
1350,1878,1
1350,1077,1
1350,1699,1
1350,848,1
1350,4286,1
1350,1657,1
1350,6642,1
1350,6569,1
1350,1852,1
1350,4543,1
1350,2076,-1
1350,6344,1
1350,6201,1
1350,5845,1
1350,3862,1
1350,3666,1
1350,3066,1
1350,7448,1
1350,3309,1
1350,3380,1
1350,4195,1
1350,5087,1
1350,5593,-1
1350,7411,1
1350,7216,1
1350,5119,1
1350,6142,1
1350,5227,1
1350,6966,1
1350,7174,1
1350,2939,1
1350,1850,1
1350,6860,-1
1350,1726,1
1350,4687,1
1350,4693,1
1350,2659,1
1350,3783,-1
1350,649,1
1350,2643,1
1350,184,1
1350,4372,1
1350,4634,1
1350,5294,1
1350,3556,1
1350,5125,1
1350,1232,1
1350,6905,1
1350,7530,1
1350,4541,1
1350,1872,-1
1350,2033,1
1350,4724,1
1350,3662,1
1350,109,1
1350,4174,1
1350,2593,1
1350,4759,1
1350,5185,1
1350,2217,1
1350,2238,1
1350,846,1
1350,1126,1
1350,2763,1
1350,3271,1
1350,3848,1
1350,5409,-1
1350,6085,1
1350,3606,1
1350,2544,1
1350,353,1
1350,448,1
1350,993,1
1350,2026,-1
1350,6907,1
1350,5006,1
1350,2929,1
1350,270,1
1350,717,1
1350,2546,1
1350,7525,1
1350,3167,1
1350,4036,1
1350,3863,1
1350,6943,1
1350,1035,1
1350,4366,1
1350,7124,1
1350,6312,1
1350,5143,1
1350,3694,1
1350,3118,-1
1350,3808,1
1350,5147,1
1350,6456,1
1350,4327,1
1350,6812,1
1350,1645,1
1350,2454,-1
1350,6219,-1
1350,1684,1
1350,3868,1
1350,6912,1
1350,1801,1
1350,2909,-1
1350,7102,1
1350,3951,1
1350,2473,1
1350,420,1
1350,6449,1
1350,6274,1
1350,1545,-1
1350,7140,1
1350,6192,1
1350,6715,1
1350,7376,1
1350,5043,-1
1350,959,1
1350,3363,1
1350,2298,1
1350,1781,1
1350,508,1
1350,85,1
1350,1253,1
1350,1335,1
1350,4717,-1
1350,3817,1
1350,1104,1
1350,7220,1
1350,539,1
1350,5077,1
1350,2949,1
1350,3107,-1
1350,4952,1
1350,4018,1
1350,5762,1
1350,1648,1
1350,1631,1
1350,7429,1
1350,2236,-1
1350,1246,-1
1350,4312,-1
5592,5592,-1
6047,1502,-1
6047,3942,1
6047,4029,-1
677,6106,1
677,677,1
6474,7419,1
6474,195,1
6474,2180,-1
3001,6106,1
3001,7441,-1
3001,5455,-1
5161,3765,1
5161,241,-1
5161,2973,1
5161,1863,1
5161,5166,-1
5161,3806,1
5161,6130,-1
5161,3649,-1
5161,2811,-1
5161,7472,1
5161,594,-1
5161,6779,1
5161,1378,1
5161,6402,1
5161,5189,1
5161,5257,1
5161,7244,-1
5161,5922,-1
5161,6816,1
5161,681,-1
5161,4914,1
5161,4077,-1
5161,5985,-1
5161,6023,1
5161,3564,1
5161,2582,1
5161,5207,1
5161,5910,1
5161,2604,1
5161,6904,1
5161,3499,1
5161,3522,1
5161,1065,1
5161,3260,1
5161,2159,1
5161,1578,1
5161,2627,1
5161,3483,1
5161,3494,1
5161,5969,-1
5161,482,1
5161,7179,1
5161,2557,1
5161,4792,-1
5161,4114,1
5161,655,-1
5161,2911,-1
5161,1139,1
5161,6640,1
5161,3307,1
5161,2774,-1
5161,5721,1
5161,3446,-1
5161,4408,1
5161,5872,1
5161,5838,1
5161,3356,1
5161,3154,-1
5161,2529,1
5161,5259,1
5161,4928,-1
5161,3180,-1
5161,1704,1
1743,6106,-1
1743,1743,-1
1743,5171,1
1743,3536,-1
1743,4010,-1
1743,4578,-1
1743,1807,-1
4642,4120,1
4642,4314,-1
4642,615,-1
4642,6449,1
4642,5682,1
4642,6821,-1
4642,293,1
4642,3966,-1
4026,4026,1
5344,2737,1
1541,1254,-1
1541,6473,-1
1541,6564,1
1541,3397,-1
1541,5677,-1
1541,1506,1
1541,5684,-1
1541,868,-1
1541,345,-1
1541,3422,-1
1541,5153,-1
1541,7055,-1
1541,1627,1
1541,2989,-1
1541,719,-1
1541,1837,1
1541,5630,-1
1541,4730,1
1541,1787,-1
1541,4268,-1
1541,4911,1
1541,6568,-1
1541,1910,-1
1541,2354,-1
1541,3924,-1
1541,5000,1
1541,6919,-1
1541,6097,1
1541,1806,-1
1541,4692,-1
1541,2300,1
1541,7395,1
1541,1511,-1
1541,2702,-1
1541,1929,-1
1541,4603,1
1541,5243,1
1541,4570,-1
1541,262,1
1541,7045,-1
1541,7170,-1
1541,3955,1
1541,6273,-1
1541,5439,1
1541,4931,1
1541,5772,-1
1541,5027,-1
1541,5707,-1
1541,2710,-1
1541,3883,-1
1541,4609,1
1541,4922,1
1541,2262,-1
1541,6759,-1
1541,188,-1
1541,6000,-1
1541,7150,1
1541,6478,1
