from,to,sign
12302,9384,1
12302,9766,1
12302,9808,1
12302,9822,1
12302,9858,1
12302,9929,1
12302,10153,1
12302,11091,1
12302,12267,1
12302,12411,1
12302,12640,1
12302,12726,1
12302,13230,1
12302,13267,1
12302,13543,1
12302,13550,1
12302,390,1
12302,468,1
12302,728,1
12302,812,1
12302,859,1
12302,935,1
12302,1524,1
12302,1980,1
12302,2074,1
12302,2239,1
12302,2510,1
12302,2634,1
12302,2690,1
12302,2693,1
12302,2857,1
12302,3235,1
12302,3313,1
12302,3471,1
12302,3487,1
12302,3987,1
12302,4050,1
12302,4726,1
12302,4800,1
12302,4835,1
12302,4977,1
12302,5439,1
12302,5491,1
12302,5615,1
12302,6057,1
12302,6077,1
12302,6330,1
12302,6526,1
12302,6749,1
12302,7686,1
12302,7818,1
12302,7859,1
12306,11242,1
12306,9275,1
12341,6065,1
12341,10839,1
12341,12171,1
12341,12833,1
12341,3405,1
12355,1306,1
12419,11499,1
12419,11946,1
12419,3346,1
12419,8198,1
12517,9660,1
12517,10318,1
12517,10535,1
12517,11347,1
12517,12759,1
12533,5831,1
12533,6405,1
12533,11524,1
12533,2582,1
12547,145,1
12547,3039,1
12547,3405,1
12579,10839,1
12579,3405,1
12677,11102,1
12677,12266,1
12743,9647,1
12743,10744,1
12743,10887,1
12743,11004,1
12743,11344,1
12743,11470,1
12743,11594,1
12743,76,1
12743,1477,1
12743,7827,1
12743,9030,1
12743,9377,1
12743,9623,1
12743,9629,1
12743,9942,1
12743,10359,1
12743,10944,1
12743,10989,1
12743,11009,1
12743,11047,1
12743,11071,1
12743,11148,1
12743,11172,1
12743,11381,1
12743,11883,1
12743,12074,1
12743,12181,1
12743,12448,1
12743,13125,1
12743,649,1
12743,5621,1
12743,5822,1
12743,9372,1
12743,9401,1
12743,9414,1
12743,9451,1
12743,9463,1
12743,9478,1
12743,9586,1
12743,9658,1
12743,9692,1
12743,9822,1
12743,9907,1
12743,9929,1
12743,9978,1
12743,10143,1
12743,10153,1
12743,10356,1
12743,10462,1
12743,10477,1
12743,10527,1
12743,10670,1
12743,10716,1
12743,10839,1
12743,11099,1
12743,11294,1
12743,11300,1
12743,11780,1
12743,11809,1
12743,11927,1
12743,11944,1
12743,11964,1
12743,11985,1
12743,11987,1
12743,12244,1
12743,12290,1
12743,12301,1
12743,12308,1
12743,12322,1
12743,12334,1
12743,12357,1
12743,12364,1
12743,12412,1
12743,12466,1
12743,12468,1
12743,12498,1
12743,12580,1
12743,12618,1
12743,12687,1
12743,12840,1
12743,12908,1
12743,13023,1
12743,13030,1
12743,13097,1
12743,13186,1
12743,13356,1
12743,13527,1
12743,13536,1
12743,13553,1
12743,13559,1
12743,41,1
12743,123,1
12743,176,1
12743,189,1
12743,239,1
12743,269,1
12743,272,1
12743,318,1
12743,502,1
12743,505,1
12743,595,1
12743,653,1
12743,657,1
12743,716,1
12743,848,1
12743,924,1
12743,1120,1
12743,1229,1
12743,1347,1
12743,1379,1
12743,1431,1
12743,1433,1
12743,1481,1
12743,1525,1
12743,1542,1
12743,1593,1
12743,1765,1
12743,1793,1
12743,1931,1
12743,1941,1
12743,2141,1
12743,2211,1
12743,2220,1
12743,2224,1
12743,2478,1
12743,2550,1
12743,2590,1
12743,2621,1
12743,2690,1
12743,2699,1
12743,2864,1
12743,3001,1
12743,3052,1
12743,3384,1
12743,3509,1
12743,3611,1
12743,3649,1
12743,3870,1
12743,3958,1
12743,4051,1
12743,4092,1
12743,4115,1
12743,4136,1
12743,4283,1
12743,4296,1
12743,4499,1
12743,4513,1
12743,4598,1
12743,4600,1
12743,4846,1
12743,4934,1
12743,4967,1
12743,4991,1
12743,5006,1
12743,5127,1
12743,5203,1
12743,5205,1
12743,5233,1
12743,5349,1
12743,5401,1
12743,5536,1
12743,5883,1
12743,5944,1
12743,5959,1
12743,6236,1
12743,6244,1
12743,6330,1
12743,6331,1
12743,6424,1
12743,6448,1
12743,6451,1
12743,6639,1
12743,6666,1
12743,6716,1
12743,7052,1
12743,7061,1
12743,7245,1
12743,7316,1
12743,7415,1
12743,7510,1
12743,7709,1
12743,7911,1
12743,7968,1
12743,8042,1
12743,8147,1
12743,8186,1
12743,8216,1
12743,8285,1
12743,8403,1
12743,8482,1
12743,8622,1
12743,9059,1
12743,9253,1
12743,9283,1
12782,3226,1
12782,7061,1
12989,11283,1
12989,7140,1
12989,154,1
12989,2552,1
12989,3670,1
12989,5226,1
12989,5866,1
12994,9551,1
12994,559,1
12994,10318,1
12994,5694,1
12994,7071,1
13008,10308,1
13047,12534,1
13047,10839,1
13047,7071,1
13123,11651,1
13123,139,1
13208,9551,1
13208,9834,1
13208,11684,1
13208,10345,1
13208,10639,1
13208,12885,1
13208,13273,1
13208,848,1
13208,974,1
13208,3346,1
13208,4667,1
13208,6516,1
13208,7061,1
13208,7931,1
13459,10839,1
13459,2958,1
7,12076,1
7,2518,1
7,3535,1
26,11110,1
26,5072,1
137,10839,1
162,6269,1
162,11811,1
162,13494,1
162,2210,1
162,4653,1
324,11110,1
891,3482,1
893,10523,1
893,12368,1
893,12661,1
893,3346,1
893,4703,1
893,6200,1
893,8285,1
937,10318,1
937,2057,1
1066,12961,1
1066,13007,1
1066,2793,1
1066,8641,1
1133,9339,1
1133,9348,1
1133,1218,1
1133,2885,1
1133,11599,1
1133,3353,1
1133,9399,1
1133,9433,1
1133,9448,1
1133,9573,1
1133,10243,1
1133,10904,1
1133,12502,1
1133,12765,1
1133,13151,1
1133,13504,1
1133,79,1
1133,448,1
1133,506,1
1133,1080,1
1133,2072,1
1133,2605,1
1133,3094,1
1133,3259,1
1133,3657,1
1133,4345,1
1133,4862,1
1133,4877,1
1133,5075,1
1133,5174,1
1133,6526,1
1133,6716,1
1133,8643,1
1222,9455,1
1222,9551,1
1222,11499,1
1222,10014,1
1222,10620,1
1222,12081,1
1222,266,1
1222,974,1
1222,2237,1
1222,2518,1
1222,3039,1
1222,3346,1
1222,3535,1
1222,4132,1
1222,4655,1
1222,5072,1
1222,7061,1
1222,7071,1
1273,2882,1
1273,3039,1
1273,3405,1
1273,8285,1
1421,9331,1
1421,12805,1
1421,1599,1
1421,9942,1
1421,10090,1
1421,10523,1
1421,11664,1
1421,9372,1
1421,9658,1
1421,9858,1
1421,10706,1
1421,11192,1
1421,12953,1
1421,881,1
1421,1055,1
1421,3369,1
1421,5439,1
1421,6305,1
1421,7104,1
1421,9190,1
1715,3586,1
1715,11282,1
1715,3286,1
1715,10158,1
1715,10448,1
1715,12147,1
1715,12185,1
1715,12771,1
1715,864,1
1715,2608,1
1715,2627,1
1715,7068,1
1715,7859,1
1715,8217,1
1715,8883,1
2311,13452,1
2311,1117,1
2311,3039,1
2311,4703,1
2311,5667,1
2311,7071,1
2311,8198,1
2392,6731,1
2392,12022,1
2392,11172,1
2482,9331,1
2482,11245,1
2482,2030,1
2501,1506,1
2501,3226,1
2501,3565,1
2501,4667,1
2501,5667,1
2884,10329,1
2884,12705,1
3521,10985,1
3521,7071,1
3568,10304,1
3568,2882,1
3586,2319,1
3586,9551,1
3586,9834,1
3586,11620,1
3586,96,1
3586,9909,1
3586,10014,1
3586,10839,1
3586,12833,1
3586,13273,1
3586,2616,1
3586,3226,1
3586,3405,1
3586,5088,1
3586,5667,1
3586,5694,1
3586,7061,1
3586,7071,1
3595,10379,1
3595,2882,1
3595,4093,1
3598,11459,1
3598,12376,1
3598,12819,1
3598,794,1
3598,987,1
3598,2192,1
3598,4421,1
3598,8865,1
3607,9633,1
3612,229,1
3612,4969,1
3612,9834,1
3612,11079,1
3612,12878,1
3612,6685,1
3612,9947,1
3612,10243,1
3612,10564,1
3612,11405,1
3612,11978,1
3612,12019,1
3612,12340,1
3612,12591,1
3612,61,1
3612,217,1
3612,543,1
3612,1014,1
3612,1506,1
3612,2380,1
3612,2478,1
3612,2846,1
3612,3304,1
3612,3445,1
3612,3512,1
3612,4727,1
3612,4749,1
3612,5488,1
3612,6375,1
3612,7237,1
3612,7436,1
3612,7823,1
3612,9024,1
3625,11110,1
3625,12833,1
3625,4132,1
3655,13499,1
3655,1103,1
3680,3405,1
3690,10345,1
3690,12293,1
3690,12312,1
3690,1048,1
3690,1749,1
3690,6326,1
3690,7027,1
3700,9345,1
3700,5667,1
3772,3535,1
3776,11002,1
3776,1737,1
3776,7951,1
3776,7969,1
3776,8937,1
3776,9137,1
3836,13273,1
3836,3405,1
3844,10523,1
3844,2518,1
3935,10345,1
3979,10839,1
4068,9834,1
4068,10839,1
4068,12312,1
4068,4703,1
4124,6252,1
4124,7071,1
4129,12171,1
4133,9034,1
4144,3346,1
4308,3405,1
4353,1117,1
4447,7823,1
4490,242,1
4490,9686,1
4490,10839,1
4589,3482,1
4606,10839,1
4668,3482,1
4690,7881,1
4690,10523,1
4690,10735,1
4690,9963,1
4690,10014,1
4690,10105,1
4690,12081,1
4690,13273,1
4690,13304,1
4690,66,1
4690,633,1
4690,653,1
4690,974,1
4690,1117,1
4690,1306,1
4690,2882,1
4690,2958,1
4690,3226,1
4690,3405,1
4690,3535,1
4690,4907,1
4690,5048,1
4690,5072,1
4690,5667,1
4690,5694,1
4690,5753,1
4690,7071,1
4690,8198,1
4711,4905,1
4711,5301,1
5269,10839,1
5269,13273,1
5269,3039,1
5499,10523,1
5725,777,1
5725,1390,1
5725,1489,1
5725,3711,1
5725,6590,1
5726,11245,1
5726,2958,1
5726,7071,1
5764,12759,1
5764,13273,1
5800,11694,1
5800,10255,1
5800,10839,1
5800,13259,1
5800,323,1
5800,3496,1
5800,4132,1
5800,5048,1
5805,9413,1
5805,614,1
5805,1281,1
5805,4063,1
