from,to,sign
6493,268,1
6493,10306,1
6493,4551,1
6493,781,1
6493,5874,1
6493,9900,1
6493,8914,1
6493,3796,-1
8665,7205,1
3563,1228,-1
3563,4727,-1
3563,10344,1
3563,10702,-1
7315,2104,1
4722,193,1
4722,10371,1
4722,5771,1
4722,10669,1
4722,9363,-1
4722,6284,1
4722,2279,1
4722,6367,1
4722,499,1
4722,4268,1
4722,2485,1
4722,10053,1
4722,10597,1
4722,8121,1
4722,3169,1
4722,9764,1
4722,9997,1
4722,9624,1
4722,6734,1
4722,35,1
4722,337,1
4722,1669,1
4722,3680,1
4722,4332,1
4722,3609,1
4722,10789,1
4722,894,1
4722,5312,-1
4722,550,1
4722,3619,1
4722,10586,-1
4722,7856,-1
4722,9165,1
4722,7752,1
4722,4391,1
4722,1082,1
4722,5277,1
4722,9111,1
4722,1017,-1
4722,3422,-1
4722,9372,1
4722,1575,1
4722,8500,1
4722,7718,1
4722,9197,-1
4722,4104,-1
4722,7813,-1
4722,509,1
4722,6695,-1
4722,10016,-1
4722,3307,-1
4722,7620,1
4722,9596,1
4722,6785,1
4722,7150,1
4722,8340,1
4722,3857,1
4722,9069,1
4722,6063,1
4722,7117,1
4722,1898,1
4722,1068,1
4722,3301,1
4722,5569,1
4722,2759,1
4722,2907,1
4722,1353,1
4722,5125,1
4722,7329,1
4722,4067,-1
4722,8588,-1
4722,9789,-1
4722,6480,1
4722,4361,1
4722,5172,1
4722,10730,1
4722,2590,1
4722,8779,1
4722,2680,1
4722,10031,1
4722,8088,1
4722,2874,1
4722,3710,1
4722,8636,1
4722,333,1
4722,1968,1
4722,3360,1
4722,8356,1
4722,6097,-1
4722,8138,1
4722,980,1
4722,8816,1
4722,6983,1
4722,2825,1
4722,10581,1
4722,202,1
3018,3018,1
2899,2899,1
3729,6570,1
3729,8525,1
3729,1886,1
3729,10083,1
3729,9018,1
3729,9348,1
3729,6089,1
3729,780,-1
3729,8087,1
3729,2310,1
3729,3468,1
3729,3624,1
3729,6642,1
3729,10591,1
3729,5914,1
3729,5256,1
3729,1861,1
3729,4235,1
3729,9737,1
3729,3144,1
3729,4842,1
3729,4720,1
3729,4022,1
3729,8072,1
3729,6375,-1
3729,5098,1
3729,2418,1
3729,10714,1
3729,9096,1
3729,2158,1
3729,1979,1
3729,3550,1
3729,3950,1
3729,4533,1
7010,7010,-1
7010,63,1
7010,6168,1
9033,1273,1
9033,10232,1
9033,9033,1
9033,1917,1
9033,8199,1
9033,10015,1
9033,3551,1
9033,233,1
9033,7084,1
9033,7744,1
9033,4732,1
9033,10290,1
9033,525,1
9033,62,1
9033,3344,1
9033,142,1
9033,4834,1
9033,1428,1
9033,9956,1
9033,1196,1
9033,3370,-1
9033,790,1
9033,3809,1
9033,10344,-1
9033,5488,1
9033,5419,1
9033,1664,1
9033,334,1
9033,7674,1
9033,10748,1
9033,10561,1
9033,6374,1
9033,3121,-1
9033,2694,1
9033,1015,1
9033,2925,1
9033,1692,1
9033,1617,1
9033,5723,1
9033,1801,1
9033,8828,1
9033,9024,1
9033,2437,1
9033,4407,1
9033,1189,1
9033,9816,1
9033,293,1
9033,6163,-1
9033,2184,1
9033,5513,1
9033,6546,1
9033,2148,1
1130,347,1
8244,9159,1
8244,9949,1
5682,9212,1
5682,2633,1
5682,8124,-1
5682,4438,1
5682,1624,1
10105,1444,1
7944,3319,1
7944,6771,1
7944,590,1
7944,3564,1
6944,1668,1
2741,7647,1
2741,10326,1
1242,431,1
1242,1242,1
1242,7566,1
1242,10809,1
1242,6916,-1
1242,9682,1
1242,162,1
1242,7769,1
1242,1509,-1
1242,5303,-1
1242,5134,1
1242,762,-1
1242,8790,1
1242,10687,-1
1242,9013,1
1242,10426,1
1242,3153,-1
1242,5297,1
1242,7969,1
1242,178,1
1242,5010,1
1242,262,1
1242,5193,1
1242,438,1
1242,6771,1
1242,7612,1
1242,89,-1
1242,10346,-1
1242,7304,-1
1242,9617,-1
1242,4397,1
1242,4661,-1
1242,6852,1
1242,9707,1
1242,7208,1
1242,9663,1
1242,1817,1
1242,10708,1
1242,7062,-1
1242,9781,1
1242,3155,1
1242,9042,1
1242,4210,1
1242,2426,1
1242,852,-1
1242,1355,1
1242,9797,-1
1242,1810,-1
1242,3096,-1
1242,2940,-1
1242,3377,-1
1242,719,-1
1242,4686,-1
1242,1490,-1
1242,2268,-1
1242,10751,1
1242,10697,1
1242,6498,-1
1242,9293,1
1242,9262,1
1242,6039,-1
1242,873,1
1242,2846,-1
1242,6772,-1
1242,3275,-1
1242,8450,1
9149,9670,1
9149,10471,1
4673,4673,-1
368,230,-1
368,368,1
368,1025,-1
368,3680,1
368,7756,-1
368,4081,-1
368,9239,1
368,4025,1
2157,5124,1
2157,5521,1
2157,10650,1
2157,701,1
2157,3142,1
2157,62,1
2157,5387,-1
2157,4144,1
2157,9635,1
2157,10212,1
2157,10023,1
2157,4397,1
2157,5114,1
2157,5352,1
2157,443,1
2157,3004,1
2157,8275,1
2157,1907,1
2157,5847,-1
2157,1388,1
2157,2339,1
2157,8355,1
2157,3271,1
2157,5530,1
2157,4888,1
2157,331,1
2157,9061,1
2157,9247,1
2157,5645,-1
2157,6993,1
2157,10589,1
308,8995,1
8122,6446,1
8122,2814,1
3695,4623,1
3695,1926,-1
3695,6755,1
3695,4660,-1
3695,8478,-1
2267,919,1
2267,8667,1
2267,10232,1
2267,10296,1
2267,2834,1
2267,9342,1
2267,9524,1
2267,7273,1
2267,296,-1
2267,912,1
2267,9291,1
2267,3569,1
2267,1936,1
2267,7452,1
2267,5525,1
2267,3091,1
2267,1289,1
2267,942,1
2267,3551,1
2267,8031,1
2267,8923,1
2267,1324,1
2267,2581,1
2267,701,1
2267,7084,1
2267,9549,1
2267,5108,1
2267,7953,1
2267,7744,1
2267,4727,-1
2267,1025,1
2267,760,1
2267,2830,1
2267,5070,1
2267,10612,1
2267,7485,1
2267,10687,1
2267,7328,1
2267,947,1
2267,4910,1
2267,10724,1
2267,4460,1
2267,3413,1
2267,4058,1
2267,73,1
2267,2099,1
2267,9299,1
2267,2328,-1
2267,3153,-1
2267,755,1
2267,6725,1
2267,3925,1
2267,391,1
2267,8900,1
2267,1266,1
2267,10609,-1
2267,5543,1
2267,5716,1
2267,8970,1
2267,5277,1
2267,6717,1
2267,5970,1
2267,4952,1
2267,147,1
2267,6951,1
2267,6716,1
2267,6812,-1
2267,109,1
2267,9559,1
2267,4215,1
2267,619,1
2267,10460,1
2267,10028,1
2267,5221,1
2267,10310,1
2267,8714,1
2267,1061,1
2267,10260,1
2267,871,1
2267,10264,1
2267,5488,1
2267,392,1
2267,10223,1
2267,9347,1
2267,4827,1
2267,9707,-1
2267,9886,1
2267,6739,1
2267,5933,1
2267,3231,1
2267,1898,1
2267,9017,1
2267,3161,1
2267,8149,1
2267,1702,1
2267,2580,1
2267,4006,1
2267,9584,1
2267,2759,1
2267,6564,1
2267,8225,1
2267,1370,1
2267,7709,1
2267,6111,1
2267,7019,1
2267,4261,1
2267,9172,1
2267,5386,1
2267,4462,1
2267,2770,1
2267,6970,1
2267,631,1
2267,5612,1
2267,9085,1
2267,8378,1
2267,1828,1
2267,600,1
2267,5657,1
2267,5723,-1
2267,3867,-1
2267,9464,1
2267,8828,1
2267,515,1
2267,2343,1
2267,8607,1
2267,4402,1
2267,10010,1
2267,6352,1
2267,4744,1
2267,4902,1
2267,3118,1
2267,3856,1
2267,1388,1
2267,6641,1
2267,8242,1
2267,466,1
2267,10188,1
2267,2894,1
2267,3622,1
2267,7149,1
2267,4142,1
2267,787,1
2267,3081,1
2267,925,1
2267,5117,1
2267,4991,1
2267,5530,1
2267,1469,-1
2267,719,1
2267,2064,1
2267,6775,1
2267,7227,1
2267,972,1
2267,9574,1
2267,7546,1
2267,5660,1
2267,10611,1
2267,3139,1
2267,9262,1
2267,567,1
2267,1856,1
2267,10493,1
2267,2154,1
2267,6702,-1
8875,2137,1
8875,2406,1
10458,10641,1
10458,9707,1
9374,9977,1
9374,10310,1
9374,6739,1
9374,6476,1
9374,6045,1
9374,7307,1
9250,6446,1
9250,7757,1
9250,2180,1
13,5133,1
7147,5226,1
7147,5315,1
7147,1273,1
7147,5771,1
7147,1956,1
7147,6570,1
7147,7944,1
7147,9714,1
7147,7801,-1
7147,1271,1
7147,7603,1
7147,1537,1
7147,5753,1
7147,2056,1
7147,2309,1
7147,8199,1
7147,5584,1
7147,10308,1
7147,5211,-1
7147,1323,1
7147,8643,-1
7147,3233,1
7147,9049,1
7147,3169,1
7147,7084,1
7147,10624,-1
7147,8335,1
7147,289,1
7147,8857,1
7147,2527,1
7147,276,1
7147,8148,1
7147,5005,-1
7147,6625,-1
7147,2212,-1
7147,10290,1
7147,984,-1
7147,1419,-1
7147,4518,1
7147,10270,1
7147,460,1
7147,8745,-1
7147,6776,1
7147,9401,1
7147,3310,1
7147,7868,1
7147,7621,-1
7147,2843,-1
7147,3502,-1
7147,1902,1
7147,6269,-1
7147,4665,1
7147,6523,1
7147,7428,1
7147,9299,1
7147,8902,-1
7147,9821,1
7147,7852,1
7147,7260,1
7147,10159,1
7147,4219,1
7147,3168,1
7147,5104,1
7147,4000,-1
7147,9491,1
7147,9442,1
7147,4010,-1
7147,2803,1
7147,8113,1
7147,3076,1
7147,6965,1
7147,2188,-1
7147,5829,1
7147,335,-1
7147,8717,1
7147,3110,-1
7147,4378,-1
7147,7631,1
7147,964,1
7147,7885,1
7147,9411,1
7147,9610,-1
7147,7407,-1
7147,5260,1
7147,5232,1
7147,2748,1
7147,8021,-1
7147,7662,1
7147,8858,1
7147,7677,1
7147,1178,1
7147,8305,1
7147,10122,-1
7147,8278,1
7147,8273,1
7147,1849,1
7147,7831,1
7147,8302,1
7147,4580,-1
7147,6824,1
7147,9577,1
7147,4364,1
7147,9002,-1
7147,8083,1
7147,4663,-1
7147,4646,-1
7147,2650,1
7147,4715,1
7147,5477,1
7147,421,1
7147,4458,1
7147,9186,-1
7147,4479,1
7147,6596,-1
7147,1458,1
7147,5300,1
7147,8372,-1
7147,9488,1
7147,2759,1
7147,6564,1
7147,5402,1
7147,8700,1
7147,7208,1
7147,941,1
7147,798,-1
7147,10368,1
7147,4961,1
7147,6724,1
7147,8736,1
7147,1406,1
7147,9086,-1
7147,5165,1
7147,8274,1
7147,1698,-1
7147,1127,1
7147,8281,1
7147,3004,1
7147,2694,1
7147,316,-1
7147,3880,1
7147,7669,1
7147,4265,1
7147,5836,-1
7147,1644,1
7147,3654,1
7147,9333,1
7147,5612,-1
7147,4563,-1
7147,1617,1
7147,1043,1
7147,2590,1
7147,10438,1
7147,9094,1
7147,5698,1
7147,9911,1
7147,10720,-1
7147,9100,-1
7147,10078,1
7147,22,1
7147,4365,1
7147,74,1
7147,10010,1
7147,6352,-1
7147,836,1
7147,17,1
7147,102,1
7147,990,1
7147,1124,-1
7147,6959,1
7147,2655,1
7147,5029,1
7147,2412,1
7147,6851,1
7147,8774,1
7147,9368,1
7147,2191,-1
7147,4059,1
7147,4140,-1
7147,1810,-1
7147,7824,-1
7147,5590,1
7147,4024,-1
7147,1968,-1
7147,917,-1
7147,4867,1
7147,10108,1
7147,1739,1
7147,9189,-1
7147,3889,-1
7147,3895,1
7147,1618,1
7147,10595,1
7147,9739,1
7147,1490,1
7147,8949,1
7147,6996,1
7147,6782,-1
7147,3108,1
7147,1836,1
7147,9021,1
7147,3397,-1
7147,8254,1
7147,9900,-1
7147,8310,1
7147,4482,1
7147,5766,1
7147,4139,1
7147,8140,-1
7147,1392,1
7147,9537,1
7147,493,1
7147,10581,1
7147,2077,1
7147,8903,1
7147,9532,1
7147,10476,1
7147,9565,1
7147,2148,1
2249,8156,1
2707,4433,1
2707,6711,1
2707,10644,1
2707,2707,1
2707,3127,1
2707,648,1
2707,6960,1
2707,10290,1
2707,9232,1
2707,8095,1
2707,7514,1
2707,5489,1
2707,5387,1
2707,4535,1
2707,6196,1
2707,7166,1
2707,8481,1
2707,10022,1
2707,5805,1
2707,7062,1
2707,3934,1
2707,4845,1
2707,785,1
2707,10712,1
2707,3953,1
2707,5399,1
2707,3938,-1
2707,2838,1
2707,10565,1
2707,4906,1
2707,2170,1
2707,6950,1
2707,1003,-1
1046,2104,1
1046,5771,1
1046,10246,-1
1046,9822,1
1046,10361,-1
1046,4592,1
1046,112,1
1046,4336,-1
1046,8212,1
1046,3238,1
1046,1260,1
1046,9168,1
1046,9018,1
1046,10622,1
1046,2477,1
1046,9880,1
1046,4511,1
1046,4849,1
1046,5748,1
1046,2772,1
1046,6235,1
1046,2635,1
1046,1786,1
1046,7661,-1
1046,4879,1
1046,7425,1
1046,9738,1
1046,3104,1
1046,7795,1
1046,2759,1
1046,4233,1
1046,1129,-1
1046,8387,1
1046,3968,1
1046,1820,-1
1046,8915,1
1046,7910,-1
1046,1460,1
1046,8272,1
1046,10642,1
1046,4489,1
1046,7269,-1
1046,3783,1
1046,1490,1
1046,10378,1
1046,8594,1
9373,6760,-1
9373,9058,-1
9373,2291,-1
9373,9650,-1
9373,255,1
9373,280,-1
9373,7867,-1
9373,6757,-1
9373,5005,-1
9373,5460,1
9373,8902,1
9373,1912,1
9373,8605,-1
9373,3393,-1
9373,1837,-1
9373,8113,-1
9373,2188,1
9373,9356,-1
9373,966,-1
9373,3392,-1
9373,8332,-1
9373,2882,-1
9373,736,-1
9373,7479,-1
9373,1871,-1
9373,159,-1
9373,4772,-1
9373,1755,-1
9373,10108,-1
9373,775,-1
9373,1618,1
9373,6996,1
9373,212,-1
9373,2380,-1
9373,1559,-1
9373,6073,-1
7533,7099,1
7533,5779,1
7533,8853,1
7533,10624,1
7533,9586,1
7533,2718,-1
7533,984,1
7533,9468,1
7533,7621,1
7533,5919,1
7533,5487,1
7533,9251,1
7533,3454,1
7533,4646,1
7533,9347,1
7533,8828,1
7533,4346,1
7533,4140,1
7533,7079,1
7533,10363,-1
657,10624,1
657,984,1
657,1413,1
657,8237,1
657,204,1
657,3495,1
657,10007,1
657,10561,1
657,5613,1
657,8828,1
657,4318,1
7934,7934,1
10068,4341,1
10068,7039,1
10068,2751,-1
10068,5771,1
10068,3761,1
10068,3302,1
10068,8757,1
10068,9005,1
10068,4696,1
10068,6318,-1
10068,7559,1
10068,10068,-1
10068,5196,1
10068,7099,-1
10068,9496,1
10068,2638,-1
10068,10347,1
10068,9887,1
10068,162,1
10068,9521,1
10068,346,-1
10068,1128,1
10068,1157,1
10068,9041,-1
10068,4239,1
10068,2625,1
10068,10453,1
10068,4625,-1
10068,1635,1
10068,2786,-1
10068,2718,-1
10068,6926,1
10068,5348,1
10068,10628,1
10068,10120,1
10068,2212,1
10068,4589,1
10068,9191,1
10068,6869,1
10068,3601,-1
10068,3737,1
10068,62,1
10068,1799,1
10068,3481,-1
10068,6396,1
10068,5483,1
10068,3006,-1
10068,2477,1
10068,3427,-1
10068,7087,1
10068,7021,-1
10068,3680,1
10068,4460,1
10068,9686,1
10068,3268,-1
10068,8172,-1
10068,4800,-1
10068,5639,1
10068,3356,1
10068,2769,1
10068,10011,1
10068,10426,1
10068,1105,1
10068,4099,-1
10068,6294,1
10068,2512,1
10068,533,1
10068,10682,1
10068,1850,-1
10068,1049,1
10068,1423,-1
10068,8125,1
10068,3120,1
10068,2069,1
10068,2870,1
10068,9740,1
10068,6567,1
10068,10456,-1
10068,8760,1
10068,7629,-1
10068,8098,1
10068,3882,1
10068,8959,-1
10068,153,1
10068,4008,-1
10068,10354,1
10068,1275,1
10068,1880,1
10068,5696,1
10068,7939,1
10068,761,1
10068,4162,-1
10068,6536,1
10068,6739,-1
10068,8925,-1
10068,4911,1
10068,7473,1
10068,3301,1
10068,5233,1
10068,1773,1
10068,1378,1
10068,8258,-1
10068,2759,1
10068,4022,1
10068,6955,-1
10068,8581,-1
10068,4261,-1
10068,851,1
10068,4361,1
10068,2885,1
10068,1817,1
10068,2798,1
10068,2345,1
10068,9897,1
10068,7823,-1
10068,7974,1
10068,5478,1
10068,1007,1
10068,10560,1
10068,7790,-1
10068,2353,1
10068,9335,1
10068,5218,1
10068,7434,-1
10068,6686,1
10068,4703,1
10068,10652,1
10068,10642,1
10068,990,1
10068,9011,1
10068,10758,1
10068,9302,-1
10068,3871,1
10068,7396,-1
10068,8355,1
10068,2158,1
10068,6147,1
10068,2940,1
10068,2611,1
10068,5833,1
10068,9901,1
10068,5382,1
10068,4079,1
10068,5874,1
10068,819,1
10068,2639,1
10068,3232,1
10068,8687,1
10068,10340,1
10068,158,1
10068,3086,-1
10068,979,1
10068,382,1
10068,5513,1
10068,2825,1
10068,8800,1
10068,10509,1
10068,6977,-1
10068,8880,-1
10068,4448,-1
10068,7954,1
10068,9501,1
10068,8594,-1
6659,7508,1
6659,9527,1
79,6403,-1
79,2771,-1
79,2104,1
79,10727,-1
79,1192,-1
79,10715,1
79,1045,-1
79,193,-1
79,8217,-1
79,10093,-1
79,5771,1
79,10669,-1
79,9620,1
79,398,-1
79,5368,-1
79,8981,1
79,9208,-1
79,7865,-1
79,7096,-1
79,8518,1
79,1031,-1
79,8096,-1
79,2555,1
79,9213,1
79,10809,1
79,7891,-1
79,883,1
79,9396,1
79,1123,-1
79,6487,-1
79,3480,-1
79,8251,-1
79,3469,1
79,7489,1
79,8078,1
79,3960,-1
79,8212,-1
79,5146,1
79,9607,-1
79,9631,-1
79,9137,-1
79,9088,1
79,7697,-1
79,10446,-1
79,2500,1
79,9936,1
79,4040,-1
79,7324,1
79,476,1
79,3836,1
79,2279,-1
79,8951,1
79,5915,-1
79,4109,-1
79,7573,-1
79,9142,1
79,588,-1
79,2309,-1
79,4085,-1
79,6110,-1
79,9346,1
79,447,-1
79,9657,1
79,2692,1
79,485,1
79,9622,1
79,5739,1
79,10480,1
79,140,-1
79,4415,1
79,5516,-1
79,1209,-1
79,1214,-1
79,3804,1
79,2785,1
79,7796,-1
79,2835,1
79,8306,-1
79,9377,-1
79,10408,-1
79,10103,1
79,3116,1
79,7545,1
79,7560,1
79,6397,-1
79,91,-1
79,7007,1
79,5210,1
79,7989,-1
79,2101,-1
79,8794,1
79,9157,-1
79,9770,1
79,1414,-1
79,6780,-1
79,3125,1
79,3478,-1
79,7347,1
79,855,-1
79,4338,1
79,4326,-1
79,8643,-1
79,1737,1
79,388,-1
79,10582,1
79,7946,-1
79,9533,-1
79,9728,-1
79,3628,1
79,1258,-1
79,10215,1
79,5287,1
79,10083,-1
79,8261,1
79,10695,-1
79,9115,-1
79,7626,-1
79,5873,-1
79,802,-1
79,5981,-1
79,4236,-1
79,4118,-1
79,8474,1
79,9366,1
79,1010,-1
79,762,1
79,3482,1
79,2292,-1
79,3169,1
79,3755,-1
79,1780,-1
79,895,-1
79,6179,-1
79,8857,-1
79,7248,-1
79,3862,-1
79,3603,-1
79,8811,-1
79,8197,-1
79,8929,-1
79,4688,1
79,4360,-1
79,10383,1
79,3337,1
79,3149,-1
79,4070,1
79,7031,1
79,1538,-1
79,4743,-1
79,7744,1
79,9355,-1
79,9424,1
79,8790,1
79,2024,1
79,7693,-1
79,6722,-1
79,8333,1
79,350,1
79,7240,1
79,8684,1
79,705,1
79,6625,1
79,5320,1
79,760,-1
79,2756,-1
79,3686,-1
79,8288,1
79,615,-1
79,10448,-1
79,4125,-1
79,7357,1
79,7424,-1
79,8344,-1
79,8400,-1
79,8722,1
79,2797,-1
79,8952,-1
79,3869,1
79,7490,1
79,3757,-1
79,4837,-1
79,10398,1
79,484,-1
79,3812,1
79,337,1
79,1914,-1
79,2231,1
79,7900,1
79,6146,1
79,3610,-1
79,6907,1
79,9486,1
79,3006,-1
79,3978,-1
79,5050,1
79,6966,1
79,10204,-1
79,1016,1
79,10661,1
79,3013,-1
79,2143,1
79,1669,-1
79,2318,1
79,10227,-1
79,7810,1
79,3055,1
79,1798,1
79,897,1
79,7861,-1
79,9050,-1
79,5155,-1
79,4452,1
79,2878,-1
79,5371,1
79,10432,1
79,7921,-1
79,3609,1
79,6188,-1
79,894,1
79,689,1
79,3356,1
79,7415,1
79,550,1
79,10521,-1
79,6703,-1
79,4425,1
79,66,-1
79,10075,-1
79,7428,1
79,7232,1
79,815,-1
79,2626,-1
79,4440,-1
79,10147,1
79,9821,1
79,1645,1
79,3911,-1
79,5885,-1
79,8075,-1
79,4248,1
79,7472,-1
79,4219,-1
79,9165,1
79,5953,-1
79,7752,1
79,4391,1
79,5631,1
79,809,1
79,3281,-1
79,9225,1
79,746,-1
79,10690,1
79,4030,-1
79,410,-1
79,6161,-1
79,8974,1
79,8194,1
79,4214,-1
79,8883,1
79,6607,1
79,3393,-1
79,4963,1
79,5277,1
79,8497,-1
79,1093,1
79,10645,-1
79,3051,-1
79,503,1
79,8937,1
79,5316,1
79,10034,1
79,9015,1
79,5748,-1
79,9228,1
79,5328,1
79,2930,-1
79,4144,-1
79,449,1
79,5632,1
79,5851,-1
79,3136,-1
79,3604,1
79,9269,-1
79,4761,1
79,900,1
79,1077,-1
79,5121,1
79,9372,-1
79,1615,1
79,9958,1
79,5729,-1
79,5728,-1
79,8550,-1
79,1634,-1
79,3107,-1
79,4446,1
79,8697,1
79,4869,-1
79,335,1
79,2635,1
79,4639,-1
79,8717,1
79,8038,1
79,6108,-1
79,7756,1
79,9356,-1
79,5871,1
79,3245,-1
79,190,-1
79,6875,-1
79,10212,-1
79,2195,1
79,4386,1
79,966,-1
79,6735,1
79,1011,1
79,277,-1
79,6868,1
79,10603,1
79,9167,-1
79,1696,1
79,4080,-1
79,559,1
79,4664,-1
79,7177,1
79,1786,-1
79,10639,-1
79,7661,1
79,7197,-1
79,3989,-1
79,656,-1
79,7397,1
79,1067,-1
79,5604,1
79,2764,-1
79,8423,1
79,5641,1
79,1376,-1
79,10635,1
79,7263,-1
79,5986,-1
79,5260,-1
79,3667,-1
79,10304,-1
79,2388,-1
79,7990,-1
79,5601,-1
79,6580,-1
79,10300,-1
79,7662,-1
79,6419,1
79,4091,1
79,393,-1
79,9303,1
79,2731,1
79,2178,1
79,10057,1
79,357,1
79,10596,1
79,3374,-1
79,3392,-1
79,3460,-1
79,1259,1
79,6400,-1
79,1972,-1
79,9072,-1
79,4438,1
79,4714,-1
79,10563,1
79,670,-1
79,6567,1
79,9332,-1
79,1813,1
79,611,-1
79,9494,1
79,1849,-1
79,5916,1
79,2682,-1
79,4516,1
79,6210,-1
79,3164,-1
79,7654,1
79,5924,1
79,3368,1
79,6172,-1
79,4130,-1
79,7382,1
79,561,1
79,2547,1
79,1659,-1
79,9505,1
79,8147,1
79,6229,-1
79,3979,-1
79,9002,-1
79,6723,-1
79,6783,-1
79,10777,-1
79,9437,-1
79,6852,-1
79,7963,1
79,4073,-1
