from,to,sign
22,958,1
22,1009,-1
22,1195,1
22,1254,-1
22,1391,1
22,1462,-1
22,1499,1
22,1655,1
23,88,1
23,422,-1
23,622,-1
23,691,-1
23,957,1
23,1000,1
23,1009,-1
23,1254,1
23,1560,1
24,145,1
24,745,1
24,1533,-1
25,49,-1
25,88,1
25,155,-1
25,238,1
25,394,-1
25,425,1
25,683,1
25,691,1
25,741,1
25,842,1
25,853,1
25,907,1
25,957,1
25,1009,1
25,1254,-1
25,1297,1
25,1391,-1
25,1458,1
25,1499,1
25,1528,-1
25,1607,-1
26,32,-1
26,1576,1
27,49,-1
27,155,1
27,238,1
27,311,-1
27,531,-1
27,657,1
27,667,-1
27,691,-1
27,957,1
27,1000,-1
27,1009,1
27,1023,1
27,1135,-1
27,1190,1
27,1254,1
27,1499,1
27,1541,1
27,1560,1
27,1616,-1
28,371,-1
28,394,-1
28,481,1
28,511,1
28,534,1
28,551,-1
28,622,-1
28,683,-1
28,741,1
28,787,-1
28,957,1
28,1000,1
28,1009,1
28,1023,1
28,1195,1
28,1363,1
28,1499,-1
28,1560,-1
28,1590,-1
28,1607,-1
28,1626,-1
29,124,1
29,323,1
29,644,-1
30,915,-1
30,1219,-1
31,203,1
31,371,-1
31,691,-1
31,957,1
31,1541,-1
33,49,-1
33,425,1
33,551,-1
33,622,1
33,683,1
33,691,1
33,741,1
33,1000,1
33,1254,1
33,1320,-1
33,1391,1
33,1421,1
33,1499,-1
33,1616,-1
36,49,1
36,158,1
36,171,1
36,238,1
36,371,-1
36,383,1
36,425,1
36,436,1
36,462,-1
36,551,-1
36,595,1
36,618,1
36,622,1
36,634,1
36,683,1
36,691,1
36,741,1
36,787,1
36,853,-1
36,878,-1
36,957,1
36,1000,1
36,1009,1
36,1023,1
36,1135,1
36,1190,1
36,1195,-1
36,1254,1
36,1290,-1
36,1297,-1
36,1320,1
36,1391,1
36,1462,1
36,1499,1
36,1521,1
36,1541,1
36,1560,1
36,1607,-1
36,1616,1
36,1695,-1
38,49,1
38,238,-1
38,394,1
38,425,1
38,491,1
38,618,-1
38,622,1
38,683,-1
38,691,1
38,957,1
38,1190,1
38,1560,-1
39,531,1
39,683,-1
39,741,-1
39,992,1
39,1391,1
40,350,1
40,1002,-1
41,49,-1
41,238,-1
41,254,-1
41,316,1
41,371,1
41,491,1
41,531,1
41,551,1
41,622,1
41,657,1
41,683,1
41,787,1
41,837,1
41,853,1
41,878,1
41,957,1
41,1000,-1
41,1009,1
41,1023,1
41,1190,-1
41,1254,1
41,1375,-1
41,1391,1
41,1462,1
41,1499,1
41,1541,1
41,1575,-1
41,1590,1
41,1626,1
41,1695,-1
42,199,1
42,260,1
42,1448,1
43,101,1
43,1302,1
44,49,1
44,88,1
44,155,-1
44,238,1
44,368,-1
44,394,1
44,422,-1
44,425,1
44,491,1
44,551,1
44,618,1
44,622,1
44,657,1
44,683,1
44,691,1
44,741,1
44,787,1
44,957,1
44,1000,1
44,1009,1
44,1023,1
44,1024,-1
44,1135,1
44,1190,-1
44,1254,-1
44,1391,-1
44,1499,1
44,1541,-1
45,609,-1
45,1722,-1
46,49,-1
46,88,1
46,158,1
46,203,1
46,238,1
46,282,1
46,316,-1
46,371,1
46,394,1
46,422,1
46,493,-1
46,534,1
46,539,1
46,551,1
46,639,1
46,657,1
46,683,-1
46,691,1
46,741,1
46,827,1
46,837,-1
46,842,1
46,878,-1
46,957,1
46,958,1
46,992,1
46,1000,1
46,1009,1
46,1023,1
46,1054,1
46,1135,-1
46,1139,1
46,1147,1
46,1190,1
46,1254,1
46,1320,1
46,1391,1
46,1462,1
46,1499,1
46,1541,1
46,1560,1
46,1575,1
46,1590,1
46,1607,1
46,1626,1
46,1689,-1
46,1714,1
46,1741,1
47,49,1
47,171,1
47,238,1
47,241,1
47,330,-1
47,371,1
47,383,1
47,394,1
47,422,1
47,425,1
47,551,-1
47,622,1
47,639,-1
47,683,1
47,691,1
47,842,-1
47,957,-1
47,1000,1
47,1005,-1
47,1023,1
47,1092,-1
47,1135,-1
47,1195,1
47,1391,1
47,1541,1
47,1560,1
48,49,1
48,171,1
48,238,1
48,371,1
48,394,1
48,425,1
48,618,1
48,622,-1
48,657,1
48,683,1
48,691,1
48,853,-1
48,957,1
48,1009,1
48,1190,1
48,1195,-1
48,1254,1
48,1391,1
48,1421,1
48,1462,1
48,1499,1
48,1528,1
48,1541,1
48,1560,-1
48,1607,-1
48,1626,1
48,1741,1
49,203,1
49,422,1
49,425,1
49,551,-1
49,597,-1
49,622,1
49,667,1
49,691,1
49,741,1
49,957,1
49,1000,-1
49,1009,1
49,1023,1
49,1254,1
49,1327,1
49,1340,1
49,1391,-1
49,1499,1
49,1741,1
50,238,1
50,248,1
50,272,1
50,383,1
50,436,1
50,618,1
50,622,1
50,683,1
50,741,-1
50,957,1
50,992,1
50,1190,1
50,1391,-1
50,1499,-1
50,1541,1
50,1648,1
51,158,1
51,203,-1
51,238,1
51,272,1
51,311,1
51,394,1
51,422,1
51,425,-1
51,534,1
51,622,-1
51,639,1
51,657,1
51,667,1
51,691,1
51,799,-1
51,853,-1
51,957,1
51,1000,1
51,1009,-1
51,1190,-1
51,1206,1
51,1254,1
51,1285,1
51,1375,1
51,1391,-1
51,1409,-1
51,1452,1
51,1462,1
51,1499,1
51,1541,1
51,1547,1
51,1560,1
51,1575,1
51,1655,-1
51,1737,-1
51,1741,1
52,836,-1
53,622,-1
53,957,-1
53,1195,-1
53,1560,-1
53,1648,1
54,1743,1
56,725,1
56,927,1
56,975,-1
56,1219,-1
58,155,1
58,158,-1
58,231,1
58,238,1
58,272,-1
58,371,1
58,422,-1
58,425,1
58,491,-1
58,551,1
58,597,-1
58,622,1
58,683,1
58,691,1
58,741,-1
58,799,1
58,853,1
58,878,-1
58,957,1
58,988,1
58,1000,-1
58,1009,1
58,1023,-1
58,1190,-1
58,1206,1
58,1254,1
58,1290,1
58,1315,-1
58,1391,1
58,1499,1
58,1513,1
58,1521,-1
58,1547,1
58,1560,-1
58,1575,-1
58,1616,1
58,1741,-1
59,64,1
59,1277,1
60,61,1
60,332,-1
60,371,-1
60,468,-1
60,639,1
60,683,-1
60,741,-1
60,957,1
60,1190,1
60,1195,1
60,1254,1
60,1320,1
60,1340,1
60,1391,-1
60,1499,-1
60,1541,-1
60,1551,1
61,171,1
61,203,-1
61,238,1
61,316,-1
61,371,-1
61,394,1
61,425,-1
61,462,1
61,531,1
61,551,1
61,622,1
61,667,1
61,683,-1
61,691,1
61,741,1
61,837,-1
61,842,1
61,957,1
61,1000,-1
61,1009,1
61,1023,1
61,1190,1
61,1254,1
61,1297,-1
61,1320,-1
61,1391,1
61,1452,-1
61,1462,1
61,1499,1
61,1513,1
61,1541,1
61,1551,1
61,1560,-1
61,1575,1
61,1648,1
61,1741,1
62,88,-1
62,155,1
62,272,1
62,383,1
62,425,1
62,539,-1
62,551,1
62,622,-1
62,657,1
62,683,1
62,691,1
62,741,1
62,853,1
62,858,1
62,957,1
62,1000,-1
62,1005,1
62,1009,1
62,1135,1
62,1190,1
62,1195,1
62,1197,-1
62,1254,1
62,1320,-1
62,1363,1
62,1391,1
62,1499,1
62,1528,1
62,1541,1
62,1590,-1
62,1616,1
62,1648,1
63,467,1
63,1660,1
65,88,-1
65,155,1
65,158,1
65,238,1
65,282,1
65,383,-1
65,394,1
65,422,1
65,425,-1
65,531,-1
65,551,1
65,618,-1
65,622,1
65,657,1
65,667,-1
65,683,1
65,691,1
65,741,1
65,957,1
65,958,1
65,992,1
65,1000,1
65,1009,1
65,1135,1
65,1254,1
65,1315,1
65,1391,1
65,1462,-1
65,1499,1
65,1513,-1
65,1522,1
65,1529,-1
65,1541,1
65,1579,1
65,1626,1
65,1741,-1
66,155,1
66,231,1
66,383,1
66,394,1
66,422,1
66,425,1
66,462,1
66,491,1
66,597,1
66,622,1
66,657,1
66,683,1
66,691,1
66,741,1
66,787,1
66,799,1
66,853,1
66,858,1
66,878,1
66,957,1
66,1000,1
66,1009,1
66,1023,1
66,1054,-1
66,1135,1
66,1254,1
66,1320,1
66,1391,1
66,1513,1
66,1541,-1
66,1560,1
66,1590,1
66,1607,-1
66,1616,-1
66,1741,1
67,371,1
67,425,-1
67,622,1
67,667,-1
67,683,-1
67,691,-1
67,741,-1
67,853,-1
67,957,1
67,992,1
67,1000,1
67,1054,1
67,1190,1
67,1195,1
67,1254,1
67,1345,1
67,1375,1
67,1551,-1
67,1590,1
68,88,1
68,158,-1
68,203,1
68,238,1
68,282,-1
68,316,1
68,371,-1
68,383,1
68,394,1
68,422,1
68,425,-1
68,468,1
68,511,1
68,551,1
68,622,1
68,657,1
68,683,1
68,691,1
68,741,1
68,858,-1
68,878,1
68,941,-1
68,957,1
68,1000,-1
68,1005,-1
68,1009,1
68,1023,-1
68,1190,-1
68,1195,1
68,1254,1
68,1297,1
68,1320,1
68,1391,1
68,1462,1
68,1499,1
68,1513,1
68,1521,1
68,1541,1
68,1560,1
68,1607,1
68,1616,-1
68,1626,1
68,1655,-1
68,1659,1
68,1690,1
68,1741,1
69,683,-1
69,787,-1
69,799,1
69,957,-1
69,1000,1
69,1499,-1
70,622,1
70,683,-1
70,691,1
70,1391,-1
70,1421,1
70,1541,1
70,1616,-1
72,875,1
72,1536,1
73,158,1
73,203,-1
73,282,-1
73,371,1
73,394,1
73,422,1
73,622,1
73,667,1
73,683,1
73,691,1
73,787,1
73,837,1
73,853,1
73,878,-1
73,957,1
73,1000,1
73,1009,1
73,1023,-1
73,1190,-1
73,1254,1
73,1320,1
73,1456,-1
73,1499,1
73,1543,-1
73,1560,1
73,1607,1
73,1714,1
74,1712,-1
75,425,1
75,531,1
75,622,-1
75,842,1
75,957,1
75,1254,1
75,1391,-1
75,1462,-1
75,1513,-1
75,1541,1
75,1741,1
76,158,1
76,238,1
76,241,1
76,272,-1
76,282,-1
76,316,1
76,336,1
76,368,-1
76,394,1
76,422,-1
76,425,1
76,491,1
76,551,1
76,622,1
76,634,1
76,657,-1
76,683,1
76,691,1
76,722,1
76,741,1
76,787,1
76,853,1
76,878,1
76,957,1
76,1000,-1
76,1009,1
76,1023,1
76,1065,1
76,1190,-1
76,1195,-1
76,1197,-1
76,1254,1
76,1285,1
76,1391,1
76,1421,-1
76,1432,1
76,1456,1
76,1499,1
76,1513,1
76,1521,-1
76,1541,1
76,1560,1
76,1590,1
76,1607,1
76,1626,1
76,1695,-1
76,1735,1
78,371,1
78,622,1
78,683,-1
78,1254,1
78,1336,1
78,1391,1
78,1541,1
79,135,-1
79,901,1
80,394,1
80,957,-1
80,1009,1
81,88,-1
81,158,1
81,231,1
81,238,-1
81,272,1
81,282,1
81,383,-1
81,422,-1
81,511,-1
81,539,-1
81,657,1
81,682,1
81,683,-1
81,741,1
81,787,-1
81,827,1
81,853,1
81,957,1
81,1000,1
81,1009,1
81,1023,1
81,1054,1
81,1135,1
81,1190,1
81,1195,1
81,1320,1
81,1391,1
81,1458,1
81,1499,1
81,1541,1
81,1560,1
81,1607,1
81,1616,-1
81,1741,-1
82,203,1
82,238,1
82,272,1
82,597,-1
82,622,1
82,634,1
82,657,1
82,683,1
82,691,1
82,741,1
82,853,-1
82,957,1
82,992,1
82,1009,1
82,1023,-1
82,1254,1
82,1391,1
82,1499,1
82,1513,-1
82,1541,1
82,1551,1
82,1607,1
82,1616,1
82,1626,1
82,1741,-1
83,493,-1
83,531,1
83,683,1
83,691,1
83,1000,1
83,1009,1
83,1391,-1
83,1616,-1
84,155,-1
84,158,1
84,336,1
84,383,1
84,394,1
84,422,1
84,425,1
84,531,1
84,539,-1
84,551,1
84,622,1
84,657,1
84,683,1
84,691,1
84,741,1
84,787,1
84,799,-1
84,827,-1
84,853,-1
84,877,1
84,957,1
84,968,1
84,1000,1
84,1005,1
84,1009,1
84,1023,1
84,1054,1
84,1065,-1
84,1135,1
84,1190,1
84,1197,1
84,1254,1
84,1320,1
84,1324,-1
84,1342,-1
84,1363,1
84,1391,1
84,1462,-1
84,1499,1
84,1513,1
84,1541,-1
84,1560,1
84,1655,1
84,1741,1
85,1067,1
85,1366,-1
86,88,1
86,238,-1
86,272,1
86,368,-1
86,422,-1
86,425,1
86,534,-1
86,622,1
86,657,1
86,683,1
86,741,1
86,827,1
86,957,1
86,1000,-1
86,1197,-1
86,1254,1
86,1462,1
86,1560,1
86,1626,-1
87,88,1
87,171,1
87,238,1
87,282,1
87,379,1
87,383,1
87,394,1
87,425,1
87,493,-1
87,597,1
87,622,1
87,657,1
87,741,1
87,826,-1
87,878,-1
87,957,1
87,1009,1
87,1023,1
87,1190,1
87,1195,1
87,1254,1
87,1297,1
87,1315,1
87,1336,1
87,1391,1
87,1421,-1
87,1499,1
87,1513,1
87,1521,1
87,1560,-1
87,1607,1
87,1695,1
87,1741,1
88,231,1
88,238,1
88,272,-1
88,316,-1
88,383,1
88,394,1
88,412,-1
88,422,1
88,425,1
88,468,-1
88,491,-1
88,551,1
88,622,1
88,639,-1
88,683,1
88,691,1
88,741,1
88,787,1
88,799,1
88,822,1
88,837,1
88,868,1
88,957,1
88,1000,1
88,1009,1
88,1023,-1
88,1054,1
88,1254,1
88,1320,1
88,1340,1
88,1363,1
88,1391,1
88,1421,-1
88,1456,1
88,1462,1
88,1499,1
88,1513,1
88,1521,-1
88,1541,1
88,1560,-1
88,1575,1
88,1590,1
88,1616,1
88,1655,1
88,1741,1
89,158,1
89,203,1
89,425,1
89,657,1
89,683,-1
89,691,1
89,741,1
89,853,-1
89,957,1
89,992,1
89,1009,-1
89,1023,-1
89,1254,1
89,1363,1
89,1391,1
89,1421,-1
89,1499,1
89,1513,1
89,1541,1
89,1547,1
89,1560,-1
89,1695,1
90,1132,-1
90,1286,-1
90,1722,1
91,340,1
91,735,-1
92,1302,1
92,1743,-1
93,116,-1
93,155,1
93,158,-1
93,238,1
93,272,1
93,316,1
93,368,1
93,383,1
93,394,1
93,425,1
93,462,1
93,491,1
93,493,1
93,618,-1
93,622,1
93,657,1
93,667,-1
93,683,1
93,691,1
93,741,1
93,826,-1
93,853,-1
93,877,1
93,878,1
93,957,1
93,1000,1
93,1009,1
93,1021,1
93,1023,1
93,1124,1
93,1135,1
93,1195,1
93,1254,1
93,1315,1
93,1320,1
93,1391,1
93,1452,1
93,1456,-1
93,1458,1
93,1462,1
93,1499,1
93,1513,1
93,1541,1
93,1547,1
93,1560,1
93,1607,1
93,1626,1
93,1741,1
94,473,1
94,1448,1
95,144,-1
95,276,1
95,1221,1
96,383,-1
96,425,1
96,622,1
96,683,-1
96,691,1
96,741,1
96,787,1
96,957,1
96,1000,-1
96,1009,-1
96,1023,-1
96,1197,-1
96,1254,-1
96,1320,1
96,1391,1
96,1499,1
96,1513,-1
96,1541,1
96,1560,-1
96,1741,1
99,155,1
99,166,1
99,203,1
99,238,1
99,272,1
99,282,-1
99,311,1
99,368,1
99,371,-1
99,379,1
99,383,1
99,394,1
99,422,1
99,425,1
99,462,1
99,481,1
99,491,1
99,511,1
99,531,1
99,534,1
99,551,1
99,597,-1
99,622,1
99,657,1
99,667,1
99,683,1
99,684,1
99,691,1
99,717,1
99,741,1
99,787,1
99,799,1
99,842,1
99,853,1
99,868,1
99,877,1
99,878,1
99,879,1
99,907,1
99,957,1
99,958,1
99,992,1
99,1000,1
99,1009,1
99,1023,1
99,1052,1
99,1054,1
99,1063,1
99,1135,1
99,1139,1
99,1147,1
99,1190,1
99,1195,1
99,1197,1
99,1206,1
99,1254,1
99,1297,1
99,1320,1
99,1336,-1
99,1340,1
99,1345,1
99,1391,1
99,1421,-1
99,1456,-1
99,1462,1
99,1499,1
99,1521,1
99,1528,-1
99,1529,1
99,1541,1
99,1551,1
99,1560,1
99,1590,1
99,1607,1
99,1616,-1
99,1626,1
99,1631,1
99,1655,1
99,1659,-1
99,1695,-1
99,1741,1
100,238,1
100,311,1
100,595,-1
100,597,1
100,622,1
100,657,1
100,683,1
100,957,1
100,1009,1
100,1190,1
100,1254,1
100,1363,1
100,1391,-1
100,1452,-1
100,1499,-1
100,1560,1
102,155,-1
102,171,1
102,272,-1
102,368,-1
102,383,1
102,422,1
102,622,1
102,683,1
102,741,1
102,957,1
102,988,1
102,1009,-1
102,1135,-1
102,1254,1
104,238,1
104,330,-1
104,379,1
104,383,-1
104,394,1
104,425,1
104,468,1
104,491,1
104,618,1
104,622,-1
104,691,1
104,741,1
104,907,1
104,957,1
104,1000,-1
104,1190,1
104,1391,1
104,1499,-1
104,1541,1
104,1626,1
104,1689,1
106,267,-1
106,441,1
106,1221,1
106,1472,-1
106,1743,-1
107,238,1
107,282,-1
107,316,1
107,394,1
107,683,-1
107,787,1
107,957,1
107,1000,-1
107,1254,1
107,1297,1
107,1391,-1
107,1453,1
107,1499,-1
107,1513,1
107,1547,1
107,1551,1
107,1560,1
107,1655,-1
108,371,-1
108,394,1
108,425,-1
108,436,1
108,462,-1
108,667,-1
108,683,1
108,686,1
108,691,-1
108,741,1
108,957,1
108,1009,1
108,1023,1
108,1254,1
108,1320,1
108,1391,1
108,1499,1
108,1541,-1
108,1551,-1
108,1560,1
108,1741,1
109,171,1
109,238,1
109,316,-1
109,383,-1
109,622,-1
109,628,-1
109,667,1
109,957,1
109,1009,1
109,1391,-1
109,1626,1
110,255,1
110,641,-1
111,155,-1
111,238,1
111,282,1
111,394,1
111,422,1
111,425,1
111,551,-1
111,618,1
111,622,1
111,657,1
111,683,-1
111,691,-1
111,842,1
111,957,1
111,992,-1
111,1000,-1
111,1054,1
111,1190,-1
111,1195,1
111,1254,1
111,1320,1
111,1391,-1
111,1499,1
111,1513,1
111,1521,-1
111,1551,-1
111,1560,1
111,1607,-1
111,1741,-1
112,691,1
112,741,1
112,853,1
112,1254,1
112,1391,1
112,1541,1
113,1023,-1
113,1254,-1
113,1499,1
113,1541,-1
113,1560,-1
114,394,1
114,425,1
114,462,-1
114,531,1
114,657,-1
114,957,1
114,1009,1
114,1195,1
114,1254,1
114,1456,1
114,1541,-1
114,1560,-1
115,383,-1
115,531,-1
115,551,1
115,622,1
115,683,1
115,957,1
115,1190,1
115,1521,1
115,1616,-1
116,158,1
116,203,-1
116,238,1
116,248,1
116,272,-1
116,282,-1
116,330,1
116,368,1
116,371,1
116,394,1
116,396,1
116,422,1
116,425,1
116,551,1
116,597,1
116,622,1
116,657,1
116,682,1
116,683,-1
116,717,1
116,799,1
116,837,1
116,842,1
116,853,1
116,877,1
116,878,-1
116,957,1
116,992,1
116,1000,-1
116,1009,1
116,1023,1
116,1054,1
116,1190,1
116,1197,-1
116,1320,1
116,1363,-1
116,1391,1
116,1414,1
116,1462,1
116,1499,1
116,1541,-1
116,1560,1
116,1607,1
116,1626,1
116,1648,1
117,155,-1
117,203,1
117,238,-1
117,371,-1
117,383,-1
117,394,1
117,491,1
117,622,1
117,667,-1
117,683,1
117,691,-1
117,741,1
117,787,1
117,799,1
117,878,1
117,957,1
117,992,1
117,1009,1
117,1023,1
117,1195,-1
117,1254,1
117,1320,1
117,1391,1
117,1499,1
117,1560,1
117,1616,1
117,1626,-1
118,158,1
118,425,-1
118,622,-1
118,691,1
119,231,1
119,371,1
119,394,-1
119,425,-1
119,622,1
119,683,-1
119,741,1
119,1391,1
119,1528,-1
120,1023,1
121,205,1
121,994,-1
122,158,1
122,238,1
122,272,1
122,316,1
122,371,1
122,383,-1
122,394,1
122,422,1
122,462,1
122,491,-1
122,531,-1
122,551,-1
122,622,1
122,639,1
122,657,1
122,683,1
122,691,1
122,722,1
122,741,-1
122,787,-1
122,957,1
122,992,1
122,1009,1
122,1190,1
122,1254,-1
122,1320,1
122,1391,1
122,1462,-1
122,1499,1
122,1513,-1
122,1528,1
122,1551,1
122,1560,1
122,1607,1
122,1616,-1
122,1714,1
122,1741,-1
123,425,-1
123,622,1
123,667,-1
123,683,1
123,741,1
123,957,1
123,1009,1
123,1023,1
123,1616,1
125,158,1
125,203,1
125,238,-1
125,282,-1
125,368,-1
125,383,1
125,394,1
125,422,1
125,425,1
125,462,1
125,481,1
125,491,1
125,493,1
125,511,1
125,531,1
125,551,1
125,597,1
125,618,1
125,622,1
125,634,1
125,657,1
125,667,1
125,683,1
125,691,1
125,741,1
125,787,1
125,853,1
125,878,1
125,957,1
125,968,-1
125,992,1
125,1000,1
125,1005,1
125,1009,1
125,1023,1
125,1135,1
125,1190,1
125,1195,-1
125,1206,1
125,1254,1
125,1320,1
125,1345,1
125,1391,1
125,1462,-1
125,1513,1
125,1521,1
125,1528,1
125,1541,1
125,1547,1
125,1560,1
125,1607,1
125,1655,1
125,1741,1
126,238,-1
126,282,1
126,394,1
126,425,1
126,597,-1
126,622,-1
126,657,-1
126,837,1
126,957,-1
126,1009,1
126,1237,1
126,1462,1
126,1541,-1
126,1689,-1
127,352,-1
127,394,1
127,425,-1
127,534,1
127,551,1
127,622,-1
127,667,1
127,683,1
127,691,-1
127,957,-1
127,1000,1
127,1254,1
127,1320,1
127,1391,-1
127,1513,1
127,1534,1
127,1541,1
127,1626,1
127,1704,1
128,155,-1
128,158,1
128,238,-1
128,241,1
128,282,1
128,311,1
128,316,1
128,371,1
128,383,-1
128,394,1
128,422,1
128,425,1
128,531,-1
128,551,1
128,597,1
128,622,1
128,657,1
128,683,1
128,691,1
128,741,1
128,853,-1
128,878,-1
128,957,1
128,1000,1
128,1009,1
128,1023,-1
128,1052,1
128,1190,-1
128,1195,-1
128,1197,1
128,1254,1
128,1391,1
128,1409,1
128,1452,1
128,1456,1
128,1499,1
128,1513,-1
128,1514,-1
128,1521,-1
128,1560,1
128,1575,-1
128,1590,1
128,1607,1
128,1626,1
128,1655,-1
128,1737,1
128,1741,1
129,238,1
129,336,1
129,394,1
129,491,1
129,622,1
129,657,1
129,683,1
129,741,1
129,842,-1
129,957,-1
129,1054,1
129,1190,1
129,1254,1
129,1315,1
129,1320,1
129,1391,1
129,1421,-1
129,1462,1
129,1499,1
129,1522,-1
129,1541,-1
129,1560,-1
130,145,1
131,1171,1
131,1433,-1
133,155,1
133,158,-1
133,231,1
133,238,1
133,259,1
133,282,1
133,302,1
133,316,-1
133,371,-1
133,383,1
133,394,1
133,422,-1
133,425,1
133,462,-1
133,489,1
133,491,1
133,531,1
133,534,1
133,551,1
133,618,1
133,622,1
133,639,1
133,657,1
133,667,1
133,683,1
133,691,1
133,741,1
133,787,1
133,799,1
133,842,1
133,878,-1
133,957,1
133,1000,1
133,1009,1
133,1054,-1
133,1135,-1
133,1190,-1
133,1197,-1
133,1254,1
133,1297,-1
133,1320,1
133,1391,1
133,1462,-1
133,1499,1
133,1513,1
133,1521,1
133,1541,1
133,1560,-1
133,1590,1
133,1607,1
133,1626,1
133,1655,-1
133,1704,-1
133,1741,-1
134,383,1
134,551,1
134,683,1
134,957,-1
134,992,1
134,1009,1
134,1297,-1
134,1626,1
137,527,1
137,576,1
137,1565,1
138,158,1
138,238,-1
138,282,1
138,491,-1
138,493,-1
138,551,-1
138,595,1
138,597,-1
138,622,1
138,657,1
138,683,-1
138,691,1
138,741,1
138,837,1
138,842,1
138,853,-1
138,878,1
138,957,1
138,1000,1
138,1009,-1
138,1254,1
138,1297,-1
138,1320,-1
138,1391,1
138,1499,1
138,1551,-1
138,1560,-1
140,238,-1
140,383,1
140,622,1
140,741,-1
140,878,1
140,957,1
140,1000,-1
140,1009,1
140,1391,-1
140,1560,1
140,1575,1
140,1607,1
140,1695,-1
140,1741,-1
141,241,1
141,272,-1
141,282,1
141,332,1
141,368,1
141,383,1
141,394,1
141,422,1
141,425,1
141,491,1
141,493,1
141,511,-1
141,531,1
141,534,-1
141,539,1
141,551,1
141,597,-1
141,622,1
141,657,1
141,667,1
141,682,1
141,683,1
141,691,1
141,741,1
141,787,1
141,842,-1
141,853,1
141,868,1
141,878,-1
141,957,1
141,968,1
141,992,1
141,1000,1
141,1009,1
141,1023,1
141,1135,1
141,1190,1
141,1254,1
141,1391,1
141,1452,1
141,1456,1
141,1462,-1
141,1499,1
141,1513,-1
141,1521,-1
141,1541,1
141,1560,1
141,1607,-1
141,1626,1
141,1689,1
141,1695,-1
141,1728,1
141,1741,1
142,203,1
142,238,1
142,282,1
142,371,1
142,379,1
142,394,1
142,422,1
142,425,1
142,491,1
142,531,1
142,551,1
142,597,-1
142,622,1
142,667,-1
142,683,1
142,691,1
142,722,1
142,741,-1
142,853,1
142,957,1
142,992,-1
142,1000,1
142,1009,1
142,1023,1
142,1054,1
142,1098,-1
