from,to,sign
6508,290,1
6508,1250,-1
6508,520,-1
6508,6941,-1
6508,7177,-1
6508,7301,1
6508,1726,-1
6508,6072,-1
6508,1536,-1
6508,6642,-1
6508,3279,1
6508,4339,-1
6508,1417,-1
6508,1463,1
6508,1583,-1
6508,1813,-1
6508,2153,-1
6508,1713,1
6508,7162,1
6508,1231,-1
6508,5750,1
6508,5465,-1
6508,1789,-1
6508,3053,1
6508,3505,-1
6508,4938,1
6508,2418,-1
6508,3062,-1
6508,7571,-1
6508,1308,-1
6508,1302,-1
6508,5082,-1
6508,6963,1
6508,6644,-1
6508,3,-1
6508,4364,-1
6508,6676,-1
6508,4879,-1
6508,2462,-1
6508,4618,-1
6508,3190,-1
6508,5944,1
6508,5894,-1
6508,924,-1
6508,1715,1
6508,4819,-1
6508,227,-1
6508,6665,-1
6508,3321,-1
6508,5186,-1
6508,4544,-1
6508,967,-1
6508,3292,-1
6508,142,-1
6508,7240,1
6508,7466,-1
6508,4726,-1
6508,3043,-1
6508,6216,-1
6508,104,1
6508,3219,-1
6508,1499,-1
6508,3915,-1
6508,4997,-1
6508,5860,-1
6508,3493,-1
6508,40,-1
6508,3018,-1
6508,3430,-1
6508,4204,1
6508,4483,-1
6508,2206,1
6508,5116,-1
6508,5917,1
6508,1260,-1
6508,6692,-1
6508,1382,-1
6508,246,-1
6508,1979,-1
6508,6262,1
6508,1642,-1
6508,4829,-1
6508,4793,-1
6508,5892,-1
6508,6122,1
6508,4748,-1
6508,1853,-1
6508,5005,-1
6508,4840,-1
6508,4629,-1
6508,2076,1
6508,3038,-1
6508,4046,1
6508,1568,1
6508,2560,-1
6508,647,-1
6508,509,-1
6508,7128,-1
6508,1877,-1
6508,7295,-1
6508,3755,-1
6508,3429,-1
6508,2001,-1
6508,1511,-1
6508,4105,-1
6508,1803,-1
6508,2359,-1
6508,6528,1
6508,5483,-1
6508,7548,1
6508,4917,-1
6508,4080,-1
6508,2503,-1
6508,2501,1
6508,3600,-1
6508,502,-1
6508,3979,-1
6508,1859,-1
6508,5280,-1
6508,800,-1
6508,4579,-1
6508,4289,-1
6508,2673,-1
6508,5867,1
6508,4625,-1
6508,5569,-1
6508,6684,-1
6508,4362,-1
6508,4201,-1
6508,5076,-1
6508,7577,-1
6508,6603,-1
6508,1013,-1
6508,4814,-1
6508,7691,-1
6508,7438,-1
6508,5485,1
6508,5253,-1
6508,3642,-1
6508,5664,-1
6508,3356,-1
6508,7641,-1
6508,2506,1
6508,965,-1
6508,3880,-1
6508,1732,1
6508,1497,-1
6508,2732,1
6508,6083,-1
6508,6056,-1
6508,873,-1
6508,7149,-1
6508,2258,1
6508,6715,-1
6508,655,-1
6508,3431,-1
6508,3343,-1
6508,3186,-1
6508,3518,-1
6508,7349,-1
6508,2654,-1
6508,3127,1
6508,5309,-1
6508,158,-1
6508,5490,1
6508,7114,-1
6508,467,-1
6508,3968,-1
6508,6716,-1
6508,6368,-1
6508,3614,-1
6508,359,-1
6508,2407,-1
6508,7643,1
6508,1214,-1
6508,4409,1
6508,5258,-1
6508,3561,-1
6508,1720,-1
6508,6956,-1
6508,7610,1
6508,6164,-1
6508,6931,-1
6508,2816,-1
6508,7642,-1
6508,4831,-1
6508,2070,-1
6508,779,1
6508,866,1
6508,5435,-1
6508,7191,-1
6508,2725,1
6508,6737,-1
6508,5641,-1
6508,7045,-1
6508,6595,-1
6508,6852,1
6508,85,1
6508,7264,-1
6508,3074,-1
6508,1765,-1
6508,1152,-1
6508,6275,-1
6508,2214,-1
6508,5437,-1
6508,2319,1
6508,7210,1
6508,2175,-1
6508,6092,-1
6508,7518,-1
6508,1613,-1
6508,2290,1
6508,4942,-1
6508,4807,1
6508,6039,-1
6508,5833,-1
6508,3117,-1
6508,1108,-1
6508,6151,1
6508,3362,-1
6508,4094,-1
6508,2351,-1
6508,5504,-1
6508,2882,-1
6508,3174,-1
6508,2520,-1
6508,3811,-1
6508,4060,-1
6508,2159,-1
6508,6490,-1
6508,6590,-1
6508,1471,-1
6508,7411,-1
6508,7656,1
6508,174,1
6508,6628,-1
6508,810,-1
6508,6723,-1
6508,5975,-1
6508,6722,-1
6508,6227,-1
6508,1650,1
6508,814,-1
6508,4525,-1
6508,2483,-1
6508,3762,1
6508,5963,-1
6508,2659,-1
6508,3283,-1
6508,2093,-1
6508,4978,-1
6508,2322,-1
6508,6321,-1
6508,3050,-1
6508,2032,-1
6508,4290,-1
6508,688,-1
6508,2555,-1
6508,3504,-1
6508,6575,1
6508,2919,-1
6508,5717,-1
6508,7463,-1
6508,7156,-1
6508,5680,-1
6508,2154,-1
6508,489,-1
6508,7138,1
6508,5941,-1
6508,21,-1
6508,2720,-1
6508,1245,-1
6508,3709,-1
6508,7417,-1
6508,3563,-1
6508,5625,-1
6508,806,-1
6508,5132,-1
6508,177,-1
6508,1589,-1
6508,549,1
6508,2130,-1
6508,6374,-1
6508,3200,1
6508,1527,-1
6508,3193,-1
6508,1777,-1
6508,4141,-1
6508,4273,-1
6508,2709,-1
6508,380,-1
6508,538,-1
6508,6663,1
6508,1135,-1
6508,1653,-1
6508,1399,-1
6508,909,1
6508,2211,-1
6508,5521,-1
6508,5977,-1
6508,4795,1
6508,1908,-1
6508,2837,-1
6508,2255,1
6508,6339,-1
6508,1669,-1
6508,1615,-1
6508,3799,1
6508,5070,-1
6508,1835,-1
6508,6017,-1
6508,775,-1
6508,4712,1
6508,6114,1
6508,6868,-1
6508,4044,-1
6508,6482,-1
6508,785,-1
6508,1945,-1
6508,1566,1
6508,1458,-1
6508,1021,-1
6508,877,-1
6508,7167,-1
6508,3165,-1
6508,4242,-1
6508,4738,-1
6508,6155,-1
6508,2570,1
6508,4651,1
6508,7182,-1
6508,2913,-1
6508,3370,-1
6508,4035,1
6508,3683,-1
6508,343,-1
6508,5271,-1
6508,5341,1
6508,6744,-1
6508,3401,-1
6508,4112,-1
6508,7589,-1
6508,1156,-1
6508,5909,-1
6508,1823,-1
6508,3273,-1
6508,3814,1
6508,4833,-1
6508,1905,-1
6508,2926,-1
6508,7199,1
6508,3204,1
6508,6879,-1
6508,3620,-1
6508,6751,-1
6508,7050,-1
6508,2971,1
6508,6289,-1
6508,557,-1
6508,4841,-1
6508,6958,1
6508,6802,-1
6508,3865,-1
6508,3853,-1
6508,6726,-1
6508,5560,-1
6508,1346,-1
6508,7546,-1
6508,3485,-1
6508,2035,-1
6508,6432,-1
6508,4376,1
6508,747,1
6508,7293,-1
6508,7581,-1
6508,3088,-1
6508,3317,-1
6508,257,-1
6508,2848,-1
6508,5293,-1
6508,7047,-1
6508,363,-1
6508,7441,-1
6508,6428,1
6508,7072,-1
6508,5301,-1
6508,3652,-1
6508,7155,-1
6508,1721,1
6508,38,-1
6508,4659,-1
6508,3456,-1
6508,6859,-1
6508,7573,-1
6508,3203,-1
6508,765,-1
6508,5912,-1
6508,1632,-1
6508,6012,-1
6508,429,-1
6508,4800,-1
6508,5547,-1
6508,5220,-1
6508,1627,1
6508,1340,-1
6508,5586,1
6508,5545,1
6508,6382,1
6508,816,-1
6508,2201,-1
6508,1357,-1
6508,1701,-1
6508,2779,-1
6508,2597,-1
6508,6990,-1
6508,2595,-1
6508,4069,-1
6508,7129,-1
6508,984,-1
6508,4478,-1
6508,1983,-1
6508,5486,-1
6508,6364,-1
6508,6925,-1
6508,7549,-1
6508,1033,-1
6508,5647,1
6508,2750,-1
6508,159,-1
6508,6443,-1
6508,6405,-1
6508,623,1
6508,4085,-1
6508,6516,-1
6508,2698,-1
6508,2006,-1
6508,4836,-1
6508,5604,-1
6508,5540,-1
6508,5072,-1
6508,6077,1
6508,5092,-1
6508,3838,1
6508,83,-1
6508,3336,-1
6508,4861,-1
6508,7214,-1
6508,5346,-1
6508,5748,-1
6508,7665,-1
6508,5539,-1
6508,1005,-1
6508,4545,-1
6508,1032,-1
6508,7584,-1
6508,1022,-1
6508,1414,-1
6508,6953,-1
6508,6343,-1
6508,112,-1
6508,4689,1
6508,3207,-1
6508,6960,-1
6508,5928,-1
6508,7144,-1
6508,6418,-1
6508,204,-1
6508,4615,-1
6508,7312,-1
6508,4904,-1
6508,2336,1
6508,340,1
6508,6183,-1
6508,384,-1
6508,1265,-1
6508,5117,-1
6508,7412,-1
6508,2456,-1
6508,3550,1
6508,6238,-1
6508,989,-1
6508,3245,-1
6508,407,-1
6508,6599,-1
6508,1485,-1
6508,1688,-1
6508,1597,-1
6508,1957,-1
6508,1352,-1
6508,1089,-1
6508,546,-1
6508,2265,-1
6508,231,-1
6508,2439,-1
6508,7439,-1
6508,5982,-1
6508,7677,-1
6508,5422,-1
6508,4054,1
6508,4178,-1
6508,7004,-1
6508,3684,-1
6508,2705,-1
6508,3383,-1
6508,6356,-1
6508,2410,-1
6508,5864,1
6508,7039,-1
6508,1202,1
6508,5339,-1
6508,2707,-1
6508,2515,1
6508,6266,-1
6508,2557,1
6508,2653,-1
6508,1984,-1
6508,3094,1
6508,5957,-1
6508,6850,-1
6508,5848,1
6508,366,-1
6508,1871,1
6508,3689,-1
6508,3482,-1
6508,799,-1
6508,3161,-1
6508,1919,-1
6508,780,1
6508,1872,-1
6508,7015,1
6508,4862,-1
6508,1003,-1
6508,4796,1
6508,7146,-1
6508,6841,-1
6508,1545,-1
6508,5790,-1
6508,3260,-1
6508,7443,-1
6508,1541,-1
6508,4834,-1
6508,3217,-1
6508,2433,-1
6508,1219,-1
6508,195,-1
6508,1000,1
6508,1676,-1
6508,4164,-1
6508,2036,-1
6508,1881,-1
6508,2342,-1
6508,7147,-1
6508,6604,1
6508,934,-1
6508,7025,-1
6508,295,-1
6508,6855,-1
6508,6677,1
6508,5377,-1
6508,2412,-1
6508,5067,1
6508,385,1
6508,5445,-1
6508,2551,-1
6508,6145,-1
6508,4057,-1
6508,2445,-1
6508,7638,-1
6508,4186,-1
6508,5884,-1
6508,930,-1
6508,3724,1
6508,449,1
6508,5959,-1
6508,3544,1
6508,236,1
6508,1620,-1
6508,6860,-1
6508,1203,-1
6508,7512,1
6508,2090,-1
6508,4410,-1
6508,4519,-1
6508,855,-1
1445,3046,1
1445,3955,1
6410,4230,1
3082,6136,1
3082,2918,1
4694,7203,1
4694,349,1
7267,7267,1
2676,4461,1
2676,2583,1
2676,3679,1
2676,3759,1
2676,3764,1
245,6073,-1
344,954,1
344,1849,-1
344,1662,-1
344,6105,1
344,4020,-1
344,997,-1
344,4959,-1
344,4948,-1
344,5554,-1
344,5433,-1
344,4326,1
344,2916,1
344,4160,1
344,6540,-1
344,6360,1
344,6686,-1
344,3067,1
344,7644,-1
344,2906,-1
344,6589,1
344,2912,-1
344,6010,-1
344,247,-1
344,1612,-1
344,487,1
344,2317,-1
344,686,-1
344,6179,-1
344,2670,-1
344,5045,-1
344,575,-1
344,4237,-1
344,1209,-1
344,7029,-1
344,2464,-1
344,2556,1
344,6472,-1
344,7517,-1
344,4153,-1
344,677,1
344,5350,-1
344,2173,-1
344,7009,-1
344,2387,-1
344,1500,1
344,4580,-1
344,6637,-1
344,1079,-1
344,3262,-1
344,4574,-1
344,3325,1
344,5672,-1
344,6380,-1
344,741,-1
344,370,-1
344,2080,-1
344,7060,-1
344,1109,-1
344,7489,-1
344,237,-1
344,5163,-1
344,4635,-1
344,4203,-1
344,3599,1
344,1298,-1
344,5090,1
344,890,-1
344,1403,-1
344,3293,-1
344,4479,-1
344,244,1
344,351,-1
344,5195,1
344,3087,-1
344,6656,-1
344,3378,1
344,847,-1
344,7287,-1
344,649,-1
344,3827,1
344,1572,-1
344,3403,-1
344,365,1
344,2823,-1
344,3108,-1
344,717,-1
344,3987,-1
344,399,1
344,7332,-1
344,1228,-1
344,1634,-1
344,7676,1
344,3817,1
344,1300,-1
344,7666,1
344,5239,-1
344,6462,-1
344,7160,-1
344,5114,1
344,3413,-1
344,2468,-1
344,2596,-1
344,7543,-1
344,5767,-1
344,5732,1
344,4328,-1
344,1284,1
344,7020,-1
344,5599,-1
344,6098,1
344,3173,1
344,4340,1
344,1559,-1
344,6327,1
344,1024,-1
344,933,1
344,6746,-1
344,4747,-1
344,119,1
344,3728,1
344,6034,-1
344,828,1
344,7208,1
344,4067,-1
344,1761,1
344,2419,-1
344,7437,-1
344,2891,1
344,348,-1
344,598,-1
344,500,1
344,5491,-1
344,819,-1
344,2674,-1
344,1454,1
344,5235,1
344,5863,-1
344,5217,-1
344,3681,1
344,5236,1
344,1463,-1
344,5945,1
344,7136,-1
344,5226,1
344,7452,1
344,1136,-1
344,1496,-1
344,3519,-1
344,683,-1
344,2137,-1
344,4759,-1
344,5397,-1
344,4719,-1
344,125,1
344,2210,-1
344,2847,-1
344,6417,1
344,2542,-1
344,1484,-1
344,197,-1
344,4227,-1
344,5582,-1
344,5083,-1
344,3086,-1
344,5665,-1
344,5774,-1
344,745,1
344,6825,1
344,3453,-1
344,5532,-1
344,899,1
344,7338,-1
344,3229,-1
344,5154,1
344,2334,1
344,5317,1
344,757,-1
344,3990,1
344,4004,-1
344,3882,-1
344,1185,-1
344,4368,-1
344,5789,1
344,5620,1
344,1025,-1
344,2814,-1
344,3980,1
344,175,-1
344,2538,1
344,5766,-1
344,522,-1
344,2391,1
344,4573,-1
344,4631,-1
344,5277,1
344,188,1
344,863,-1
344,858,-1
344,4991,1
344,3254,-1
344,1143,-1
344,3076,-1
344,4204,-1
344,7178,-1
344,1593,-1
344,3646,1
344,6913,1
344,3492,-1
344,5960,-1
344,3628,-1
344,4249,-1
344,2615,1
344,2131,-1
344,7153,-1
344,2981,1
344,1171,-1
344,191,-1
344,6315,-1
344,3143,1
344,751,-1
344,1483,1
344,7579,-1
344,4337,-1
344,28,1
344,3571,1
344,1741,-1
344,1494,-1
344,7375,-1
344,2324,1
344,5141,1
344,6161,1
344,1596,-1
344,3749,-1
344,4684,-1
344,7088,1
344,3897,-1
344,2380,-1
344,7234,1
344,5841,-1
344,1455,-1
344,5412,-1
344,1320,1
344,2253,1
344,1958,1
344,4892,-1
344,659,1
344,3225,1
344,6203,-1
344,337,-1
344,7116,-1
344,1936,1
344,5943,1
344,314,-1
344,6361,-1
344,5678,-1
344,2354,-1
344,481,-1
344,1149,-1
344,5249,1
344,479,-1
344,7592,-1
344,2472,-1
344,6079,-1
344,3939,-1
344,1376,1
344,5311,-1
344,504,-1
344,7110,-1
344,6900,-1
344,1058,1
344,307,-1
344,390,-1
344,4384,1
344,2927,-1
344,3686,1
344,1682,-1
344,1396,1
344,5522,1
344,254,1
344,2364,-1
344,488,-1
344,1704,-1
344,3919,-1
344,130,-1
344,2499,-1
344,4986,-1
344,4601,-1
344,533,1
344,7688,-1
344,5409,-1
344,5549,1
344,6745,-1
344,435,-1
344,1446,1
344,4627,1
344,5985,-1
344,2107,-1
344,1695,-1
344,2365,-1
344,6425,1
344,6275,-1
344,959,1
344,5437,-1
344,3734,-1
344,1603,1
344,3154,-1
344,1238,-1
344,1486,-1
344,3852,1
344,6404,1
344,2642,1
344,2965,-1
344,724,1
344,7359,1
344,4107,1
344,2911,1
344,3452,-1
344,4611,-1
344,5405,-1
344,4333,1
344,3965,1
344,5158,1
344,6465,-1
344,7569,1
344,2741,-1
344,2060,-1
344,7086,-1
344,3570,1
344,6635,-1
344,3107,-1
344,7317,1
344,5871,-1
344,4156,1
344,2714,-1
344,1647,-1
344,6078,-1
344,6475,-1
344,2968,-1
344,3239,-1
344,3113,-1
344,6571,-1
344,996,-1
344,986,-1
344,3081,-1
344,4931,1
344,4095,-1
344,44,1
344,6602,-1
344,3412,-1
344,687,-1
344,1386,-1
344,6467,1
344,5964,1
344,6131,-1
344,5109,-1
344,1110,-1
344,5059,-1
344,3442,1
344,6866,-1
344,5009,-1
344,6499,1
344,6974,-1
344,5122,-1
344,3625,-1
344,2692,1
344,7522,1
344,3874,-1
344,5018,-1
344,3091,1
344,4731,-1
344,2494,-1
344,3196,-1
344,4605,1
344,5073,-1
344,1549,-1
344,1276,-1
344,2302,1
344,5269,-1
344,6903,-1
344,173,-1
344,6912,-1
344,6252,1
344,6645,-1
344,2978,1
344,4458,-1
344,5361,-1
344,3404,-1
344,3737,-1
344,4001,-1
344,5161,-1
344,3667,-1
344,4487,-1
344,1535,-1
344,2621,1
344,4855,1
344,3539,-1
344,4980,1
344,4969,1
344,2429,-1
344,5294,1
344,6062,-1
344,3789,-1
344,3742,-1
344,2861,-1
344,672,-1
344,562,-1
344,705,1
344,2313,1
344,5310,-1
344,5177,-1
344,1186,-1
344,6786,-1
344,2539,1
344,6165,-1
344,7058,-1
344,7661,-1
344,2574,-1
344,1029,-1
344,2977,-1
344,946,-1
344,2536,1
344,1170,1
344,2430,-1
344,7399,-1
344,4372,1
344,6591,-1
344,3950,-1
344,2062,1
344,6068,-1
344,6106,1
344,6782,1
344,5034,-1
344,6152,-1
344,3782,1
344,7073,-1
344,746,-1
344,5870,-1
344,4920,-1
344,2577,-1
344,7488,-1
344,7340,-1
344,809,-1
344,2688,-1
344,71,1
344,3830,1
344,7072,-1
344,1604,-1
344,4665,-1
344,4318,-1
344,4468,-1
344,5796,-1
344,5981,1
344,4425,1
344,6184,-1
344,6052,-1
344,6045,-1
344,1960,1
344,5298,-1
344,7223,-1
344,6311,1
344,2845,-1
344,4653,1
344,1526,-1
344,1101,1
344,2198,1
344,1869,-1
344,2476,1
344,904,-1
344,6292,-1
344,2013,-1
344,1518,1
344,5074,-1
344,7448,-1
344,2698,-1
344,447,1
344,2285,1
344,1523,-1
344,5403,-1
344,1770,1
344,6917,-1
344,4612,-1
344,3804,-1
344,4797,-1
344,4036,-1
344,4037,-1
344,5149,1
344,2777,1
344,4319,-1
344,7140,1
344,5740,1
344,5869,-1
344,2336,1
344,7235,1
344,7527,-1
344,7188,-1
344,1672,-1
344,2510,1
344,84,-1
344,737,-1
344,935,-1
344,3433,-1
344,3520,-1
344,3833,-1
344,6680,-1
344,6353,-1
344,6385,-1
344,7318,-1
344,6442,-1
344,4083,-1
344,4613,1
344,6345,-1
344,4586,-1
344,2488,-1
344,3381,-1
344,3435,1
344,2182,-1
344,5193,-1
344,1874,-1
344,1953,-1
344,629,-1
344,4891,-1
344,5112,-1
344,136,-1
344,6512,-1
344,2681,1
344,2707,1
344,1884,-1
344,3284,-1
344,1389,-1
344,3482,-1
344,6949,1
344,5924,1
344,5819,-1
344,1902,-1
344,4393,-1
344,650,-1
344,3397,-1
344,4822,1
344,48,1
344,5358,-1
344,5873,-1
344,658,1
344,4810,-1
344,2105,1
344,3694,-1
1800,6153,1
1800,2161,-1
1800,932,1
1800,3276,-1
1800,5116,-1
1800,5184,1
1800,1073,-1
1800,7682,1
1800,4297,-1
1800,1393,-1
1800,3057,-1
1800,2927,1
1800,1214,-1
1800,2010,1
1800,6041,1
1800,7330,-1
1800,35,-1
1800,4846,-1
1800,4658,1
1800,549,-1
1800,3653,-1
1800,2693,-1
1800,3591,1
1800,4847,1
1800,3144,-1
1800,4284,-1
1800,4638,1
1800,6521,-1
1800,71,1
1800,4659,1
1800,1410,-1
1800,5312,1
1800,5449,-1
1800,2143,-1
1800,33,-1
1800,1735,1
1800,5046,1
5731,702,1
5731,7037,1
5731,4700,1
5731,5327,1
5731,2701,1
5731,3887,1
5731,211,1
5731,7229,1
5731,5447,1
5731,4360,1
2019,7512,-1
2892,2892,1
6791,6179,1
6791,6932,-1
6791,1429,-1
6791,2854,-1
6791,2859,-1
7407,6627,-1
913,913,1
913,4198,1
913,411,1
913,3280,1
913,5309,1
913,6513,1
913,2411,1
913,5470,1
913,651,1
913,1748,1
913,6035,1
913,6924,1
913,5656,1
913,2698,1
913,1317,1
913,3017,1
913,3439,1
913,7371,1
5160,7627,1
7684,6075,1
7684,7342,1
7684,4363,1
7684,849,1
7684,7450,-1
7684,3265,-1
7684,2155,-1
7684,2370,-1
7684,6055,-1
7684,1822,1
7684,3804,1
7684,625,1
7684,4012,1
157,6023,1
157,7232,-1
157,7212,-1
6190,4460,-1
6190,2874,-1
6190,3241,1
6190,5388,-1
6190,637,-1
6190,4487,1
6190,5855,-1
6190,6347,1
927,927,1
2924,5477,-1
2924,4306,1
2924,3947,1
2924,3855,1
2924,165,1
2924,639,-1
2924,2279,1
2924,3488,-1
2924,4194,1
2924,32,-1
2924,2865,1
2924,6738,-1
2924,3184,1
2924,6766,1
2924,6202,-1
2924,1935,1
2924,2484,1
2924,2805,1
2924,3286,1
2924,271,1
2924,31,1
2924,3344,1
2924,5113,-1
2924,7663,1
2924,3861,1
2924,6510,1
2924,6174,1
2924,2901,1
2924,333,1
2924,560,-1
2924,4587,1
2924,1677,1
2924,3521,1
2924,2116,1
2924,4323,-1
2924,3691,1
2924,5411,1
2924,5136,-1
2924,1755,1
2924,1433,-1
2924,7544,1
2924,2622,-1
2924,6976,-1
2924,3666,1
2924,7255,-1
2924,2096,1
2924,5304,1
2924,4688,-1
2924,2042,1
2924,5556,-1
2924,2135,-1
2924,6618,-1
2924,3800,1
2924,1863,1
2924,1288,1
2924,5127,1
2924,2963,1
2924,4170,-1
2924,7282,1
2924,850,1
2924,3221,1
2924,4698,-1
2924,5996,1
2924,4312,-1
2924,6587,-1
2924,4354,1
2924,82,-1
2924,2689,1
2924,3998,1
2924,7401,1
2924,1069,1
2924,4455,1
2924,1883,1
2924,6081,1
2924,7616,-1
2924,6143,-1
2924,3398,-1
2924,4146,1
2924,5460,1
2924,2357,1
2924,7345,1
2924,155,1
2924,7251,1
2924,7063,1
2924,5221,1
2924,3151,1
2924,6236,1
2924,2294,1
2924,2715,1
2924,383,1
2924,4692,1
2924,4277,1
2924,4305,-1
2924,6669,1
2924,3270,1
2924,1200,1
2924,1746,1
2924,3836,1
2924,6437,1
2924,7335,1
2924,3910,1
2924,2325,-1
2924,5523,1
2924,3741,1
2924,501,-1
2924,187,1
2924,4639,1
2924,2792,1
2924,2236,1
2924,6703,1
2924,2888,1
2924,4252,1
2924,4603,1
2924,7091,-1
2924,5764,1
2924,5527,1
2924,6440,1
2924,2811,1
2924,3005,1
2924,1348,-1
2924,54,-1
2924,7470,1
2924,7582,1
2924,4576,1
2924,3543,1
2924,2600,1
2924,7304,1
2924,4082,-1
2924,6018,1
2924,5429,1
2924,5814,1
2924,691,1
2924,5853,1
2924,7536,1
2924,3883,-1
2924,6144,1
2924,1164,1
2924,2923,1
2924,4642,-1
2924,5168,1
2924,5882,1
2924,547,1
2924,7453,1
2924,6946,-1
2924,7056,1
2924,1071,1
2924,1532,1
2924,7165,1
2924,161,-1
2924,7296,-1
2924,5646,-1
2924,5962,1
2924,4540,1
2924,5918,1
2924,2636,1
2924,2424,1
2924,1011,1
2924,3446,1
2924,6998,1
2924,1506,1
2924,910,1
2924,743,1
2924,2942,1
2924,4089,1
2924,2603,1
2924,12,1
2924,2917,1
2924,2513,1
2924,7588,1
2924,7387,-1
2924,6896,-1
2924,7428,1
2924,2991,-1
2924,5595,1
2924,4412,1
2924,1694,-1
2924,3167,1
2924,100,1
2924,2744,1
2924,654,-1
2924,3736,-1
2924,3465,1
2924,1112,1
2924,7593,1
2924,2751,1
2924,4770,-1
2924,4187,1
2924,1654,1
2924,4338,1
2924,4953,1
2924,2207,1
2924,6388,1
2924,2353,1
2924,2616,1
2924,2376,1
2924,944,1
2924,3222,1
2924,6021,-1
2924,852,1
2924,1522,1
2924,1595,1
2924,948,1
2924,2661,1
2924,4431,-1
2924,6735,1
2924,7244,1
2924,6456,1
2924,5340,1
2924,3330,1
2924,1185,-1
2924,5085,-1
2924,5183,1
2924,7397,1
2924,7578,1
2924,6572,1
2924,4889,1
2924,3220,1
2924,3408,1
2924,3416,1
2924,5375,1
2924,5718,1
2924,778,-1
2924,4118,-1
