from,to,sign
12160,4133,1
12160,4412,1
12160,4498,1
12160,4612,1
12160,4668,1
12160,4739,1
12160,4813,1
12160,4906,1
12160,4925,1
12160,4946,1
12160,4972,1
12160,4979,1
12160,5131,1
12160,5165,1
12160,5271,1
12160,5319,1
12160,5356,1
12160,5357,1
12160,5421,1
12160,5424,1
12160,5540,1
12160,5607,1
12160,5612,1
12160,5669,1
12160,5689,1
12160,5757,1
12160,5852,1
12160,5880,1
12160,6164,1
12160,6236,1
12160,6333,1
12160,6376,1
12160,6808,1
12160,6856,1
12160,6949,1
12160,7013,1
12160,7052,1
12160,7064,1
12160,7093,1
12160,7133,1
12160,7149,1
12160,7292,1
12160,7319,1
12160,7329,1
12160,7333,1
12160,7365,1
12160,7412,1
12160,7475,1
12160,7560,1
12160,7610,1
12160,7640,1
12160,7644,1
12160,7684,1
12160,7711,1
12160,7889,1
12160,7896,1
12160,7923,1
12160,8106,1
12160,8118,1
12160,8140,1
12160,8143,1
12160,8313,1
12160,8465,1
12160,8490,1
12160,8501,1
12160,8531,1
12160,8708,1
12160,8754,1
12160,8991,1
12160,9000,1
12162,10799,1
12162,10486,1
12162,10330,1
12162,12365,1
12162,12854,1
12162,399,1
12162,916,1
12162,1260,1
12162,1842,1
12162,4904,1
12162,7668,1
12162,7716,1
12242,4888,1
9362,11318,1
9362,11460,1
9362,11652,1
9362,12742,1
9362,1748,1
9362,9477,1
9362,9567,1
9362,9943,1
9362,11528,1
9362,11551,1
9362,10301,1
9362,10526,1
9362,10548,1
9362,10581,1
9362,10758,1
9362,11321,1
9362,11360,1
9362,11934,1
9362,12329,1
9362,12452,1
9362,12643,1
9362,1150,1
9362,3456,1
9362,4029,1
9362,4402,1
9362,5734,1
9362,6191,1
9362,7913,1
9362,8868,1
9622,9949,1
9622,12852,1
9622,13123,1
9622,10634,1
9622,11145,1
9622,11513,1
9622,2370,1
9622,6328,1
9622,9325,1
9622,378,1
9622,961,1
9622,1226,1
9622,1965,1
9622,2509,1
9622,2682,1
9622,3634,1
9622,4170,1
9622,4602,1
9622,6667,1
10012,10580,1
10200,9333,1
10200,70,1
10200,10654,1
10200,3938,1
10208,13224,1
10729,11885,1
10729,10035,1
10729,2892,1
10729,9688,1
10729,9782,1
10729,7539,1
10767,7848,1
10833,12722,1
10833,9200,1
10833,1671,1
10833,9844,1
10833,11102,1
10833,3332,1
10833,10055,1
10833,10284,1
10833,10758,1
10833,10781,1
10833,12359,1
10833,12987,1
10833,13001,1
10833,13216,1
10833,170,1
10833,375,1
10833,382,1
10833,1135,1
10833,2309,1
10833,2563,1
10833,3992,1
10833,4505,1
10833,5287,1
10833,6916,1
10833,6919,1
10833,7332,1
10833,8344,1
10833,8976,1
11021,9447,1
11021,9567,1
11021,3404,1
11172,9956,1
11172,11325,1
11172,440,1
11172,1093,1
11172,1691,1
11172,3428,1
11172,6911,1
11205,2247,1
11205,5152,1
11205,9193,1
11205,10531,1
11205,11326,1
11205,11614,1
11205,9569,1
11205,9776,1
11205,11042,1
11205,12960,1
11205,5049,1
11205,9542,1
11205,9543,1
11205,9565,1
11205,9607,1
11205,10795,1
11205,11212,1
11205,11814,1
11205,11997,1
11205,12015,1
11205,12176,1
11205,12707,1
11205,12810,1
11205,13051,1
11205,13107,1
11205,13119,1
11205,13185,1
11205,78,1
11205,217,1
11205,226,1
11205,889,1
11205,940,1
11205,1439,1
11205,1983,1
11205,2177,1
11205,2570,1
11205,2621,1
11205,2628,1
11205,2657,1
11205,2689,1
11205,3242,1
11205,3422,1
11205,3676,1
11205,3846,1
11205,4814,1
11205,4827,1
11205,5110,1
11205,5250,1
11205,5597,1
11205,5606,1
11205,5859,1
11205,6313,1
11205,6453,1
11205,6612,1
11205,7129,1
11205,7301,1
11205,7522,1
11205,7703,1
11205,7881,1
11205,9123,1
11294,954,1
11507,10132,1
11507,1569,1
11595,10161,1
11595,13359,1
11595,4033,1
11595,5219,1
11595,5592,1
11595,5881,1
11595,7132,1
11600,10463,1
11600,11107,1
11622,9195,1
11622,12301,1
11638,10284,1
11638,10781,1
11638,138,1
11638,440,1
11655,1388,1
11655,9934,1
11655,10758,1
11655,13192,1
11655,123,1
11666,9372,1
11666,10936,1
11666,70,1
11666,2977,1
11705,9851,1
11705,5063,1
11711,13472,1
11714,12722,1
11714,3331,1
11726,11694,1
11726,2360,1
11726,9784,1
11726,10490,1
11726,11329,1
11726,11356,1
11726,12051,1
11726,12864,1
11726,12887,1
11726,78,1
11726,380,1
11726,1150,1
11726,1919,1
11726,1931,1
11726,2508,1
11726,3241,1
11726,3242,1
11726,3928,1
11726,4088,1
11726,4248,1
11726,4653,1
11726,4732,1
11726,4760,1
11726,5149,1
11726,5622,1
11726,7659,1
11727,10781,1
11727,1440,1
11729,13224,1
11729,2555,1
11738,11694,1
11738,4583,1
11738,9349,1
11738,11107,1
11738,11781,1
11738,12152,1
11738,13029,1
11738,13281,1
11738,3479,1
11738,4266,1
11738,5245,1
11738,5798,1
11745,1546,1
11746,9447,1
11746,10781,1
11746,6922,1
11747,13224,1
11747,2451,1
11747,6033,1
11748,1242,1
11748,6778,1
11748,9231,1
11748,9390,1
11748,9949,1
11748,2295,1
11748,2827,1
11748,9263,1
11748,9435,1
11748,9447,1
11748,10034,1
11748,10678,1
11748,11065,1
11748,11161,1
11748,11263,1
11748,11301,1
11748,11486,1
11748,9325,1
11748,9736,1
11748,9741,1
11748,9782,1
11748,9925,1
11748,10781,1
11748,11060,1
11748,11850,1
11748,11961,1
11748,13448,1
11748,13485,1
11748,149,1
11748,514,1
11748,712,1
11748,845,1
11748,1309,1
11748,1380,1
11748,1486,1
11748,1928,1
11748,2073,1
11748,2315,1
11748,2451,1
11748,2485,1
11748,2570,1
11748,2624,1
11748,2916,1
11748,2936,1
11748,3241,1
11748,3259,1
11748,3273,1
11748,3456,1
11748,3771,1
11748,4302,1
11748,4540,1
11748,4970,1
11748,5363,1
11748,5572,1
11748,5728,1
11748,5814,1
11748,6017,1
11748,6754,1
11748,8415,1
11748,9147,1
11750,312,1
11754,10463,1
11754,6280,1
11754,12753,1
11754,13029,1
11754,13194,1
11754,13375,1
11754,228,1
11754,2977,1
11754,3331,1
11754,3456,1
11754,3602,1
11754,3992,1
11754,5736,1
11754,6922,1
11769,1093,1
11820,13224,1
11820,6911,1
11873,1439,1
11873,4550,1
11873,4929,1
11873,6922,1
11880,9307,1
11880,9216,1
11880,9323,1
11880,11013,1
11880,11139,1
11880,11478,1
11880,3498,1
11880,12184,1
11880,12497,1
11880,12799,1
11880,244,1
11880,278,1
11880,2336,1
11880,4487,1
11880,4993,1
11880,5317,1
11880,5993,1
11880,6551,1
11880,6981,1
11880,7070,1
11921,2519,1
11954,12616,1
11954,3428,1
11954,4989,1
12088,10050,1
12088,10159,1
12088,13364,1
12088,1922,1
12088,3771,1
12088,4888,1
12088,6005,1
12148,4029,1
12280,12659,1
12280,6200,1
12280,10690,1
12280,11374,1
12280,11435,1
12280,11448,1
12280,11575,1
12280,11720,1
12280,11962,1
12280,12984,1
12280,13037,1
12280,1865,1
12280,3502,1
12280,9199,1
12280,9931,1
12280,10165,1
12280,10371,1
12280,10401,1
12280,10907,1
12280,11105,1
12280,11164,1
12280,11194,1
12280,11299,1
12280,11317,1
12280,11508,1
12280,11596,1
12280,11653,1
12280,11681,1
12280,11924,1
12280,12554,1
12280,13076,1
12280,107,1
12280,732,1
12280,2996,1
12280,4044,1
12280,4819,1
12280,5267,1
12280,6010,1
12280,7100,1
12280,8706,1
12280,9475,1
12280,9590,1
12280,9818,1
12280,9846,1
12280,9869,1
12280,9876,1
12280,9999,1
12280,10046,1
12280,10132,1
12280,10141,1
12280,10182,1
12280,10256,1
12280,10436,1
12280,10495,1
12280,10544,1
12280,10798,1
12280,10838,1
12280,11095,1
12280,11382,1
12280,11407,1
12280,11774,1
12280,11821,1
12280,11856,1
12280,11866,1
12280,11898,1
12280,11930,1
12280,11942,1
12280,11955,1
12280,11972,1
12280,12015,1
12280,12161,1
12280,12261,1
12280,12264,1
12280,12306,1
12280,12337,1
12280,12357,1
12280,12363,1
12280,12381,1
12280,12401,1
12280,12417,1
12280,12430,1
12280,12473,1
12280,12528,1
12280,12556,1
12280,12576,1
12280,12584,1
12280,12596,1
12280,12656,1
12280,12673,1
12280,12747,1
12280,12750,1
12280,12790,1
12280,12890,1
12280,12903,1
12280,12936,1
12280,12941,1
12280,12987,1
12280,13127,1
12280,13138,1
12280,13185,1
12280,13206,1
12280,13320,1
12280,13341,1
12280,13344,1
12280,13374,1
12280,13405,1
12280,13426,1
12280,13439,1
12280,13447,1
12280,13456,1
12280,81,1
12280,96,1
12280,169,1
12280,193,1
12280,200,1
12280,221,1
12280,266,1
12280,279,1
12280,287,1
12280,369,1
12280,459,1
12280,493,1
12280,547,1
12280,548,1
12280,610,1
12280,615,1
12280,622,1
12280,684,1
12280,693,1
12280,716,1
12280,762,1
12280,847,1
12280,855,1
12280,895,1
12280,904,1
12280,999,1
12280,1029,1
12280,1058,1
12280,1280,1
12280,1281,1
12280,1284,1
12280,1319,1
12280,1368,1
12280,1431,1
12280,1496,1
12280,1551,1
12280,1577,1
12280,1583,1
12280,1589,1
12280,1596,1
12280,1656,1
12280,1662,1
12280,1663,1
12280,1664,1
12280,1695,1
12280,1701,1
12280,1730,1
12280,1742,1
12280,1757,1
12280,1791,1
12280,1830,1
12280,1870,1
12280,1937,1
12280,1971,1
12280,2079,1
12280,2099,1
12280,2102,1
12280,2139,1
12280,2155,1
12280,2190,1
12280,2310,1
12280,2316,1
12280,2325,1
12280,2348,1
12280,2362,1
12280,2412,1
12280,2472,1
12280,2476,1
12280,2481,1
12280,2486,1
12280,2491,1
12280,2529,1
12280,2543,1
12280,2608,1
12280,2627,1
12280,2757,1
12280,2773,1
12280,2791,1
12280,2793,1
12280,2912,1
12280,2995,1
12280,2998,1
12280,3000,1
12280,3006,1
12280,3013,1
12280,3025,1
12280,3042,1
12280,3075,1
12280,3079,1
12280,3100,1
12280,3105,1
12280,3131,1
12280,3140,1
12280,3143,1
12280,3197,1
12280,3221,1
12280,3286,1
12280,3446,1
12280,3613,1
12280,3662,1
12280,3708,1
12280,3761,1
12280,3770,1
12280,3812,1
12280,3819,1
12280,3843,1
12280,3857,1
12280,3858,1
12280,3870,1
12280,3916,1
12280,3927,1
12280,3982,1
12280,3983,1
12280,4037,1
12280,4104,1
12280,4144,1
12280,4178,1
12280,4181,1
12280,4198,1
12280,4211,1
12280,4217,1
12280,4221,1
12280,4229,1
12280,4245,1
12280,4304,1
12280,4321,1
12280,4363,1
12280,4385,1
12280,4400,1
12280,4406,1
12280,4412,1
12280,4432,1
12280,4571,1
12280,4604,1
12280,4611,1
12280,4676,1
12280,4738,1
12280,4768,1
12280,4778,1
12280,4787,1
12280,4832,1
12280,4891,1
12280,4917,1
12280,4923,1
12280,4963,1
12280,5011,1
12280,5035,1
12280,5073,1
12280,5179,1
12280,5243,1
12280,5271,1
12280,5294,1
12280,5360,1
12280,5377,1
12280,5379,1
12280,5426,1
12280,5441,1
12280,5483,1
12280,5488,1
12280,5507,1
12280,5531,1
12280,5578,1
12280,5610,1
12280,5673,1
12280,5679,1
12280,5689,1
12280,5718,1
12280,5743,1
12280,5786,1
12280,5824,1
12280,5825,1
12280,5847,1
12280,5871,1
12280,5880,1
12280,5909,1
12280,5964,1
12280,5980,1
12280,6002,1
12280,6046,1
12280,6052,1
12280,6063,1
12280,6092,1
12280,6142,1
12280,6151,1
12280,6161,1
12280,6225,1
12280,6268,1
12280,6296,1
12280,6303,1
12280,6311,1
12280,6397,1
12280,6409,1
12280,6410,1
12280,6411,1
12280,6412,1
12280,6444,1
12280,6457,1
12280,6471,1
12280,6487,1
12280,6488,1
12280,6501,1
12280,6504,1
12280,6509,1
12280,6511,1
12280,6525,1
12280,6633,1
12280,6692,1
12280,6701,1
12280,6709,1
12280,6781,1
12280,6788,1
12280,6808,1
12280,6809,1
12280,6811,1
12280,6890,1
12280,6905,1
12280,6941,1
12280,6958,1
12280,6959,1
12280,6964,1
12280,6996,1
12280,7001,1
12280,7027,1
12280,7038,1
12280,7075,1
12280,7076,1
12280,7093,1
12280,7101,1
12280,7102,1
12280,7111,1
12280,7116,1
12280,7140,1
12280,7142,1
12280,7144,1
12280,7147,1
12280,7155,1
12280,7174,1
12280,7188,1
12280,7273,1
12280,7280,1
12280,7296,1
12280,7323,1
12280,7326,1
12280,7329,1
12280,7333,1
12280,7370,1
12280,7383,1
12280,7412,1
12280,7456,1
12280,7475,1
12280,7505,1
12280,7534,1
12280,7555,1
12280,7565,1
12280,7575,1
12280,7610,1
12280,7680,1
12280,7683,1
12280,7686,1
12280,7704,1
12280,7766,1
12280,7883,1
12280,7889,1
12280,7896,1
12280,7897,1
12280,7928,1
12280,7945,1
12280,7985,1
12280,8011,1
12280,8017,1
12280,8051,1
12280,8088,1
12280,8127,1
12280,8143,1
12280,8157,1
12280,8250,1
12280,8262,1
12280,8285,1
12280,8328,1
12280,8329,1
12280,8331,1
12280,8351,1
12280,8408,1
12280,8425,1
12280,8450,1
12280,8490,1
12280,8503,1
12280,8516,1
12280,8526,1
12280,8531,1
12280,8570,1
12280,8707,1
12280,8728,1
12280,8901,1
12280,9066,1
12280,9080,1
12280,9101,1
12280,9156,1
12280,9177,1
12293,11179,1
12293,11348,1
12293,12313,1
12293,7538,1
12293,8500,1
12293,9293,1
12293,11051,1
12293,11176,1
12293,11428,1
12293,70,1
12293,4025,1
12293,4997,1
12293,5753,1
12293,6132,1
12293,8111,1
12293,9258,1
12293,9697,1
12293,9749,1
12293,9763,1
12293,9799,1
12293,9868,1
12293,10098,1
12293,11052,1
12293,12261,1
12293,12400,1
12293,12622,1
12293,12706,1
12293,13185,1
12293,13218,1
12293,13477,1
12293,13484,1
12293,376,1
12293,453,1
12293,712,1
12293,794,1
12293,839,1
12293,916,1
12293,1485,1
12293,1928,1
12293,2017,1
12293,2177,1
12293,2444,1
12293,2570,1
12293,2628,1
12293,2631,1
12293,2791,1
12293,3166,1
12293,3243,1
12293,3394,1
12293,3409,1
12293,3892,1
12293,3952,1
12293,4621,1
12293,4687,1
12293,4722,1
12293,4859,1
12293,5317,1
12293,5366,1
12293,5493,1
12293,5934,1
12293,5953,1
12293,6191,1
12293,6382,1
12293,6594,1
12293,7539,1
12293,7666,1
12293,7703,1
12297,11213,1
12297,9144,1
12331,5943,1
12331,10781,1
12331,12169,1
12331,12803,1
12331,3331,1
12345,1275,1
12408,11478,1
12408,11947,1
12408,3273,1
12408,8058,1
12503,9570,1
12503,10259,1
12503,10476,1
12503,11321,1
12503,12738,1
12518,5702,1
12518,6265,1
12518,11509,1
12518,2519,1
12531,138,1
12531,2977,1
12531,3331,1
12561,10781,1
12561,3331,1
12659,11064,1
12659,12260,1
12722,9556,1
12722,10688,1
12722,10831,1
12722,10955,1
12722,11318,1
12722,11446,1
12722,11586,1
12722,75,1
12722,1441,1
12722,7672,1
12722,8896,1
12722,9251,1
12722,9532,1
12722,9538,1
12722,9882,1
12722,10298,1
12722,10895,1
12722,10940,1
12722,10961,1
12722,11003,1
12722,11030,1
12722,11113,1
12722,11139,1
12722,11353,1
12722,11887,1
12722,12076,1
12722,12179,1
12722,12434,1
12722,13084,1
12722,634,1
12722,5499,1
12722,5693,1
12722,9246,1
12722,9276,1
12722,9289,1
12722,9328,1
12722,9341,1
12722,9358,1
12722,9487,1
12722,9568,1
12722,9608,1
12722,9763,1
12722,9846,1
12722,9868,1
12722,9919,1
12722,10088,1
12722,10098,1
12722,10295,1
12722,10399,1
12722,10413,1
12722,10467,1
12722,10613,1
12722,10658,1
12722,10781,1
12722,11060,1
12722,11264,1
12722,11272,1
12722,11788,1
12722,11817,1
12722,11929,1
12722,11945,1
12722,11964,1
12722,11983,1
12722,11985,1
12722,12238,1
12722,12282,1
12722,12292,1
12722,12298,1
12722,12312,1
12722,12324,1
12722,12347,1
12722,12355,1
12722,12401,1
12722,12452,1
12722,12454,1
12722,12484,1
12722,12562,1
12722,12601,1
12722,12668,1
12722,12810,1
12722,12878,1
12722,12987,1
12722,12994,1
12722,13054,1
12722,13142,1
12722,13301,1
12722,13463,1
12722,13471,1
12722,13488,1
12722,13494,1
12722,41,1
12722,117,1
12722,170,1
12722,183,1
12722,232,1
12722,257,1
12722,260,1
12722,306,1
12722,488,1
12722,491,1
12722,579,1
12722,637,1
12722,641,1
12722,701,1
12722,828,1
12722,906,1
12722,1096,1
12722,1203,1
12722,1313,1
12722,1347,1
12722,1398,1
12722,1400,1
12722,1444,1
12722,1486,1
12722,1503,1
12722,1553,1
12722,1720,1
12722,1747,1
12722,1877,1
12722,1889,1
12722,2083,1
12722,2149,1
12722,2158,1
12722,2162,1
12722,2412,1
12722,2485,1
12722,2526,1
12722,2557,1
12722,2628,1
12722,2638,1
12722,2797,1
12722,2936,1
12722,2989,1
12722,3309,1
12722,3431,1
12722,3530,1
12722,3565,1
12722,3781,1
12722,3864,1
12722,3953,1
12722,3991,1
12722,4012,1
12722,4032,1
12722,4180,1
12722,4191,1
12722,4395,1
12722,4408,1
12722,4493,1
12722,4495,1
12722,4732,1
12722,4817,1
12722,4849,1
12722,4872,1
12722,4886,1
12722,5007,1
12722,5081,1
12722,5082,1
12722,5110,1
12722,5227,1
12722,5279,1
12722,5410,1
12722,5754,1
12722,5817,1
12722,5831,1
12722,6101,1
12722,6108,1
12722,6191,1
12722,6192,1
12722,6286,1
12722,6308,1
12722,6310,1
12722,6489,1
12722,6511,1
12722,6560,1
12722,6903,1
12722,6911,1
12722,7092,1
12722,7166,1
12722,7269,1
12722,7361,1
12722,7561,1
12722,7751,1
12722,7812,1
12722,7895,1
12722,8001,1
12722,8046,1
12722,8076,1
12722,8144,1
12722,8272,1
12722,8344,1
12722,8478,1
12722,8924,1
12722,9122,1
12722,9152,1
12758,3157,1
12758,6911,1
12956,11254,1
12956,6990,1
12956,148,1
12956,2487,1
12956,3585,1
12956,5103,1
12956,5736,1
12959,9447,1
12959,542,1
12959,10259,1
12959,5572,1
12959,6922,1
12973,10249,1
13008,12519,1
13008,10781,1
13008,6922,1
13083,11648,1
13083,133,1
13163,9447,1
13163,9776,1
13163,11684,1
13163,10284,1
13163,10582,1
13163,12854,1
13163,13224,1
13163,828,1
13163,954,1
13163,3273,1
13163,4562,1
13163,6372,1
13163,6911,1
13163,7774,1
13400,10781,1
13400,2895,1
7,12078,1
7,2451,1
7,3456,1
25,11073,1
25,4952,1
131,10781,1
156,6132,1
156,11819,1
156,13432,1
156,2148,1
156,4548,1
313,11073,1
873,3404,1
874,10463,1
874,12359,1
874,12643,1
874,3273,1
874,4598,1
874,6066,1
874,8144,1
918,10259,1
918,2000,1
1042,12930,1
1042,12972,1
1042,2727,1
1042,8496,1
1109,9210,1
1109,9219,1
1109,1192,1
1109,2821,1
1109,11593,1
1109,3279,1
1109,9274,1
1109,9310,1
1109,9325,1
1109,9473,1
1109,10185,1
1109,10849,1
1109,12488,1
1109,12743,1
1109,13107,1
1109,13441,1
1109,78,1
1109,430,1
1109,492,1
1109,1056,1
1109,2015,1
1109,2539,1
1109,3031,1
1109,3189,1
1109,3573,1
1109,4238,1
1109,4749,1
1109,4763,1
1109,4955,1
1109,5057,1
1109,6382,1
1109,6560,1
1109,8498,1
1196,9333,1
1196,9447,1
1196,11478,1
1196,9956,1
1196,10563,1
1196,12082,1
1196,255,1
1196,954,1
1196,2175,1
1196,2451,1
1196,2977,1
1196,3273,1
1196,3456,1
1196,4029,1
1196,4550,1
1196,4952,1
1196,6911,1
1196,6922,1
1242,2818,1
1242,2977,1
1242,3331,1
1242,8144,1
1388,9202,1
1388,12778,1
1388,1560,1
1388,9882,1
1388,10035,1
1388,10463,1
1388,11661,1
1388,9246,1
1388,9568,1
1388,9799,1
1388,10649,1
1388,11159,1
1388,12922,1
1388,863,1
1388,1032,1
1388,3294,1
1388,5317,1
1388,6169,1
1388,6955,1
1388,9057,1
1672,3506,1
1672,11253,1
1672,3214,1
1672,10104,1
1672,10385,1
1672,12147,1
1672,12182,1
1672,12749,1
1672,844,1
1672,2544,1
1672,2563,1
1672,6919,1
1672,7703,1
1672,8077,1
1672,8745,1
2247,13393,1
2247,1093,1
2247,2977,1
2247,4598,1
2247,5545,1
2247,6922,1
2247,8058,1
2326,6576,1
2326,12021,1
2326,11139,1
2416,9202,1
2416,11216,1
2416,1977,1
2435,1467,1
2435,3157,1
2435,3487,1
2435,4562,1
2435,5545,1
2820,10269,1
2820,12685,1
3443,10936,1
3443,6922,1
3490,10245,1
3490,2818,1
3506,2256,1
3506,9447,1
3506,9776,1
3506,11615,1
3506,93,1
3506,9848,1
3506,9956,1
3506,10781,1
3506,12803,1
3506,13224,1
3506,2552,1
3506,3157,1
3506,3331,1
3506,4968,1
3506,5545,1
3506,5572,1
3506,6911,1
3506,6922,1
3515,10319,1
3515,2818,1
3515,3992,1
3518,11435,1
3518,12367,1
3518,12791,1
3518,776,1
3518,966,1
3518,2132,1
3518,4314,1
3518,8725,1
3527,9542,1
3531,222,1
3531,4851,1
3531,9776,1
3531,11038,1
3531,12847,1
3531,6530,1
3531,9887,1
3531,10185,1
3531,10505,1
3531,11379,1
3531,11976,1
3531,12017,1
3531,12330,1
3531,12574,1
3531,60,1
3531,210,1
3531,529,1
3531,992,1
3531,1467,1
3531,2315,1
3531,2412,1
3531,2778,1
3531,3233,1
3531,3368,1
3531,3434,1
3531,4623,1
3531,4641,1
3531,5364,1
3531,6235,1
3531,7084,1
3531,7289,1
3531,7668,1
3531,8890,1
3543,11073,1
3543,12803,1
3543,4029,1
3571,13437,1
3571,1079,1
3594,3331,1
3604,10284,1
3604,12285,1
3604,12301,1
3604,1025,1
3604,1706,1
3604,6187,1
3604,6877,1
3614,9216,1
3614,5545,1
3687,3456,1
3692,10953,1
3692,1693,1
3692,7795,1
3692,7813,1
3692,8799,1
3692,9003,1
3749,13224,1
3749,3331,1
3758,10463,1
3758,2451,1
3841,10284,1
3884,10781,1
3969,9776,1
3969,10781,1
3969,12301,1
3969,4598,1
4021,6117,1
4021,6922,1
4026,12169,1
4030,8900,1
4040,3273,1
4201,3331,1
4246,1093,1
4340,7668,1
4386,235,1
4386,9601,1
4386,10781,1
4482,3404,1
4501,10781,1
4563,3404,1
4585,7723,1
4585,10463,1
4585,10678,1
4585,9905,1
4585,9956,1
4585,10050,1
4585,12082,1
4585,13224,1
4585,13254,1
4585,65,1
4585,620,1
4585,637,1
4585,954,1
4585,1093,1
4585,1275,1
4585,2818,1
4585,2895,1
4585,3157,1
4585,3331,1
4585,3456,1
4585,4791,1
4585,4929,1
4585,4952,1
4585,5545,1
4585,5572,1
4585,5631,1
4585,6922,1
4585,8058,1
4606,4789,1
4606,5179,1
5147,10781,1
5147,13224,1
5147,2977,1
5373,10463,1
5603,759,1
5603,1357,1
5603,1450,1
5603,3625,1
5603,6442,1
5604,11216,1
5604,2895,1
5604,6922,1
5639,12738,1
5639,13224,1
5672,11696,1
5672,10197,1
5672,10781,1
5672,13210,1
5672,312,1
5672,3418,1
5672,4029,1
5672,4929,1
5677,9288,1
5677,599,1
5677,1250,1
5677,3965,1
