from,to,sign
2529,2344,1
2529,2905,1
2529,2509,1
2529,5689,1
2529,6405,-1
2529,6824,1
2529,1777,1
2195,1387,1
5042,5018,1
5042,3160,1
5042,1322,1
5042,3421,1
5042,6445,1
5042,2616,1
5042,640,1
5042,5537,1
5042,356,1
5042,6306,1
5042,4575,-1
4042,7108,-1
4042,6391,-1
4042,2561,1
6020,642,1
1478,5963,1
3209,3209,1
2223,5944,1
2223,6183,1
2223,2851,-1
2223,2968,1
2223,3831,1
2223,6458,1
2223,7550,1
2223,2271,1
2223,1189,1
2223,1069,1
2223,1406,1
2223,6240,1
2223,4766,1
2223,2938,1
2223,2698,1
2223,3752,1
2223,1696,1
2223,6393,1
2223,5678,1
2223,3155,1
2223,1569,1
2223,437,1
2223,587,1
2223,4840,1
2223,646,1
2223,6382,1
2223,1047,1
2223,3929,1
2223,4595,1
2223,2213,1
2223,7121,1
2223,6942,1
2223,1042,1
2223,7406,1
2223,6531,1
2223,2910,1
2223,3771,1
2223,3378,1
2223,6714,1
2223,3855,1
2223,717,1
2223,7032,1
2223,4109,1
2223,1563,1
2223,62,1
2223,1612,1
2223,3468,1
2223,655,1
2223,4555,1
2223,1120,1
2223,4780,1
2223,3776,1
2223,4479,1
2223,333,1
2223,6104,1
2223,7347,1
2223,6553,1
2223,724,1
2223,5384,1
2223,3152,1
2223,3596,1
2223,3266,1
2223,2795,1
2223,2959,1
2223,2158,1
2223,875,1
2223,3093,1
2223,3760,1
2223,4002,1
2223,3357,1
2223,3833,-1
2223,301,1
2223,3397,1
2223,3238,1
2223,3648,1
2223,6880,1
77,1850,-1
1986,1986,1
1986,7636,1
1986,3974,1
1986,6713,1
2461,3510,1
7094,5575,1
1255,5418,-1
6524,255,1
6524,2445,1
6524,160,1
6524,1513,1
3526,2505,-1
3526,284,-1
3526,3677,1
7096,6150,1
2631,898,-1
134,5615,1
134,925,1
134,6415,1
134,3055,1
134,4964,1
134,5419,1
134,1133,1
134,7616,1
134,2077,1
134,5253,1
134,4666,1
134,5079,1
134,2712,1
134,3430,1
134,3661,1
134,6115,1
134,5661,1
134,6545,1
134,6372,1
134,94,1
134,5566,1
134,4542,1
134,2476,1
134,6555,1
134,4465,1
134,2414,1
134,1286,1
134,200,-1
134,4035,1
134,6015,1
134,3133,1
134,5170,1
134,3846,-1
134,4123,1
134,135,1
134,4721,1
134,7250,1
134,3171,1
134,1158,1
134,7515,1
134,5198,1
134,2550,1
134,4664,1
134,2811,1
134,3355,1
134,7460,-1
134,1627,1
134,1967,1
134,3399,1
134,7583,-1
134,5949,1
134,6707,-1
134,7243,1
134,1978,1
134,2566,1
134,382,1
134,2005,1
134,2294,1
134,1123,1
134,1728,1
134,1323,1
134,5081,1
134,537,1
134,2101,-1
134,1715,1
134,1573,1
134,5196,1
134,3914,1
134,447,1
134,7076,-1
134,1145,1
134,2505,1
134,2403,-1
134,2197,1
134,333,1
134,7531,1
134,50,1
134,6885,-1
134,327,1
134,4742,1
134,1751,1
134,3779,-1
134,5452,1
134,7288,1
134,2572,-1
134,5537,1
134,5787,1
134,1893,1
134,2295,1
134,5484,1
134,3509,1
134,6760,1
134,4573,1
134,2013,1
134,3881,1
134,7163,1
134,1816,-1
134,1523,1
134,6384,1
134,1546,1
134,2630,1
134,7184,1
134,3397,1
134,912,1
134,1761,1
134,4699,1
134,3995,-1
134,97,-1
134,3944,1
469,1966,-1
5690,5690,1
5690,270,1
6642,3184,-1
6642,4396,1
5231,1829,1
5231,6950,1
5231,2799,1
1383,5377,1
3707,5930,1
3707,1976,-1
3707,3051,1
3707,1878,-1
4221,684,-1
4221,4159,1
4221,1949,1
4221,3160,-1
4221,2442,1
4221,5393,-1
4221,4060,-1
4221,1169,1
4221,3909,1
4221,3397,1
4221,6370,-1
4221,1891,-1
3789,2234,1
6939,5187,1
6939,4533,1
6939,7343,-1
6939,6545,1
6939,7029,1
6939,170,1
6939,3520,1
6939,4028,-1
6939,6356,1
6939,3006,1
6939,7235,1
6939,7081,1
6939,3991,1
6939,3869,1
6939,4655,1
2988,4701,1
6468,6145,1
6468,3012,1
6468,1508,-1
6468,7415,-1
6468,2637,-1
6468,881,1
6468,1882,-1
6468,725,1
6468,4726,-1
6468,2622,-1
6468,6053,1
6468,3163,-1
6468,2234,-1
6468,5963,-1
6468,4785,-1
6468,6788,-1
6468,1806,-1
1394,2968,1
1394,1394,1
1394,3892,1
1394,7121,1
1394,643,1
6375,925,-1
6375,6145,1
6375,3034,1
3908,6004,1
3908,3908,-1
3908,5294,-1
3908,1328,1
3908,2612,1
3908,4646,1
3908,3407,-1
3908,696,1
3908,6047,1
3908,5806,1
3908,168,1
3908,4465,1
3908,1090,1
3908,5281,1
3908,3929,1
3908,1723,1
3908,6477,1
3908,229,1
3908,832,-1
3908,5145,-1
3908,2501,1
3908,5072,1
3908,3625,-1
3908,7126,-1
3908,7250,1
3908,4920,1
3908,6241,1
3908,3500,1
3908,630,1
3908,5198,-1
3908,5833,1
3908,7633,1
3908,2811,-1
3908,4644,-1
3908,3872,-1
3908,2773,1
3908,449,1
3908,342,1
3908,138,1
3908,1490,1
3908,6457,1
3908,5803,1
3908,6249,1
3908,3414,1
3908,6242,1
3908,2556,1
3908,4555,1
3908,4577,1
3908,4361,1
3908,2101,1
3908,6813,-1
3908,2219,1
3908,3514,1
3908,4417,1
3908,4479,1
3908,7435,1
3908,85,-1
3908,368,1
3908,7487,1
3908,3058,-1
3908,1097,-1
3908,7283,1
3908,502,1
3908,6840,1
3908,3832,1
3908,4988,1
3908,7493,1
3908,1456,1
3908,7163,1
3908,6239,-1
3908,3213,1
3908,3950,1
3908,2544,1
3908,3869,1
3908,2160,1
3908,3671,1
3908,2713,1
3908,593,1
3908,2630,1
3908,4477,-1
3908,6110,1
3908,7629,-1
3908,1287,1
3908,3723,1
3908,4777,-1
3908,7541,1
3908,1051,-1
3600,1666,1
3600,6415,1
3600,4877,1
3600,1604,1
3600,7609,-1
3600,4159,1
3600,1575,1
3600,1600,-1
3600,1291,1
3600,3796,1
3600,6145,1
3600,5129,1
3600,5228,1
3600,3688,-1
3600,5434,1
3600,4935,-1
3600,3150,1
3600,782,1
3600,2104,-1
3600,5567,1
3600,7532,1
3600,7240,-1
3600,262,1
3600,5345,1
3600,3332,1
3600,5098,1
3600,603,1
3600,4396,1
3600,2357,1
3600,4624,1
3600,35,1
3600,5675,1
3600,6815,1
3600,6332,1
3600,5205,-1
3600,1090,1
3600,6964,1
3600,4280,1
3600,6260,1
3600,3785,1
3600,310,1
3600,288,1
3600,3008,-1
3600,1015,-1
3600,91,-1
3600,4173,-1
3600,6160,-1
3600,4134,1
3600,2350,1
3600,208,1
3600,6556,1
3600,5596,1
3600,5878,-1
3600,5198,-1
3600,6266,1
3600,807,1
3600,2524,1
3600,1901,1
3600,2780,1
3600,5032,-1
3600,2025,1
3600,4664,1
3600,23,1
3600,5197,1
3600,3038,1
3600,569,1
3600,5587,1
3600,1920,-1
3600,5396,1
3600,4782,1
3600,1099,1
3600,7601,1
3600,5482,1
3600,2415,1
3600,6457,1
3600,2800,1
3600,6244,1
3600,4109,1
3600,5717,1
3600,5428,1
3600,4377,1
3600,2997,1
3600,2212,1
3600,6816,1
3600,7211,-1
3600,7136,1
3600,870,1
3600,2890,1
3600,6686,1
3600,3627,-1
3600,3039,1
3600,573,1
3600,6108,1
3600,2446,1
3600,6899,1
3600,5157,-1
3600,744,1
3600,3317,1
3600,7531,1
3600,5330,-1
3600,2240,1
3600,19,1
3600,1751,-1
3600,546,1
3600,284,1
3600,2175,1
3600,1623,1
3600,5602,-1
3600,6044,-1
3600,3214,1
3600,1639,1
3600,6601,-1
3600,4070,1
3600,1538,1
3600,373,1
3600,3991,-1
3600,5439,1
3600,2713,1
3600,749,1
3600,5707,1
3600,7329,1
3600,4433,1
3600,3397,1
3600,1708,1
3600,1373,1
3600,1761,1
3600,3797,1
3600,6716,1
3600,6987,1
3600,3494,1
3600,2484,1
3600,4656,1
3600,4682,1
3600,4543,1
2378,2016,1
5905,6323,1
2998,2998,1
2998,1404,1
2998,156,1
2998,2253,-1
2998,1146,-1
4622,1482,-1
4622,2895,-1
7215,7215,1
230,6048,-1
324,6145,-1
324,7606,1
324,7288,-1
1740,6018,1
4712,4160,1
4712,2417,-1
4712,1037,1
4712,5976,1
4712,2405,1
4712,2369,1
4712,5596,1
4712,4997,-1
4712,2524,-1
4712,3462,1
4712,5821,-1
4712,1490,1
4712,858,-1
4712,3414,-1
4712,4408,1
4712,3317,1
4712,991,-1
4712,6070,-1
4712,1702,-1
4712,5437,1
4712,3938,1
4712,1670,1
1960,302,1
1960,556,1
1960,2926,1
1960,6388,-1
1960,5701,1
1960,3652,1
1960,2198,1
1960,6684,1
1960,4897,1
1960,1735,1
1960,2738,-1
1960,5652,1
1960,186,1
1960,1195,1
1960,1279,1
1960,3045,1
1960,2746,-1
1960,959,1
1960,2136,1
1960,6528,1
1960,4411,1
1960,1865,1
1960,1179,1
1960,1514,-1
1960,6949,1
1960,7403,1
1960,4414,1
1960,3226,1
1960,4774,1
1960,7387,1
1960,1145,1
1960,4915,1
1960,2522,1
1960,1936,1
1960,7493,1
1960,4327,-1
1960,1182,1
1960,1171,-1
1960,6315,-1
1960,3671,1
1960,6378,1
1960,2630,1
1960,188,1
1960,4406,1
1960,1877,1
1960,5288,1
1960,1552,-1
1960,2484,1
1960,4656,1
2827,2827,1
4470,898,1
4470,130,1
6735,2823,-1
6735,25,1
6735,5613,1
6735,1986,-1
6735,6145,1
6735,6735,-1
6735,4410,1
6735,6780,-1
6735,5756,1
6735,1075,1
6735,2612,1
6735,3237,1
6735,7479,1
6735,1406,-1
6735,2921,1
6735,1378,-1
6735,6877,-1
6735,426,-1
6735,1384,-1
6735,6238,1
6735,2698,-1
6735,6115,1
6735,609,-1
6735,4700,-1
6735,5584,1
6735,3764,1
6735,6811,-1
6735,1593,1
6735,6983,-1
6735,5302,1
6735,6402,1
6735,7146,1
6735,7421,1
6735,3720,1
6735,394,1
6735,5426,1
6735,2048,-1
6735,304,1
6735,263,-1
6735,288,-1
6735,5676,1
6735,783,-1
6735,551,1
6735,4535,1
6735,5863,1
6735,3133,1
6735,1650,1
6735,3846,1
6735,2787,-1
6735,4526,1
6735,3625,-1
6735,4795,1
6735,3529,1
6735,2604,1
6735,3394,1
6735,2241,-1
6735,6433,-1
6735,422,-1
6735,7366,1
6735,774,-1
6735,3127,-1
6735,5062,1
6735,2186,1
6735,1624,1
6735,4093,1
6735,5505,1
6735,4230,1
6735,241,-1
6735,3421,1
6735,3459,1
6735,2381,1
6735,1853,1
6735,3912,1
6735,3778,-1
6735,5708,1
6735,2632,1
6735,3149,-1
6735,3377,-1
6735,4377,1
6735,1791,-1
6735,6536,1
6735,6473,-1
6735,196,1
6735,7504,-1
6735,4635,1
6735,4361,1
6735,5414,1
6735,7136,-1
6735,1862,-1
6735,380,1
6735,3130,1
6735,2951,-1
6735,5959,1
6735,1667,1
6735,3032,-1
6735,4911,1
6735,2272,1
6735,442,-1
6735,6623,1
6735,7053,1
6735,3460,1
6735,6746,-1
6735,6756,1
6735,6454,1
6735,6333,-1
6735,7531,1
6735,1982,1
6735,6752,1
6735,7151,-1
6735,2720,-1
6735,2452,1
6735,3456,-1
6735,3986,1
6735,6959,1
6735,3790,1
6735,4570,-1
6735,920,1
6735,5518,1
6735,5731,1
6735,6561,-1
6735,5906,1
6735,2119,1
6735,5376,-1
6735,3881,1
6735,1007,1
6735,1811,-1
6735,5685,-1
6735,3891,1
6735,6627,1
6735,6309,1
6735,7367,1
6735,6620,1
6735,5909,1
6735,3839,1
6735,7474,1
6735,4749,1
6735,7182,-1
6735,6366,-1
6735,5844,-1
6735,2289,-1
6735,3114,1
6735,5243,1
6735,1389,1
6735,516,-1
6735,4472,-1
6735,2932,1
6735,2278,1
6735,957,1
6735,4337,1
6735,2008,1
6735,3397,1
6735,4667,-1
6735,355,1
6735,1878,-1
6735,835,-1
6735,1831,-1
6735,6157,1
6735,4323,1
6735,6987,1
6735,4854,-1
6735,16,1
6735,5741,-1
6735,4402,1
6735,6064,1
6735,2492,1
6735,2790,-1
6735,2484,1
4272,4272,-1
4272,3008,1
4272,5792,-1
2434,5604,-1
2434,6594,-1
7355,6145,1
7355,1058,-1
7220,1513,1
7624,1570,-1
7624,4424,-1
6162,1658,1
6162,2556,1
6162,1492,-1
900,2505,1
2856,3242,1
2856,6529,1
2856,44,1
2856,2408,1
2856,4320,1
2856,1866,1
2856,1332,1
2856,7618,1
2856,5121,1
2856,3614,1
2856,6455,1
2856,3413,-1
2856,1913,-1
2856,7547,1
2856,2688,1
2856,6915,1
2856,5398,1
2856,5937,1
2856,5329,-1
2856,3850,1
2856,2429,1
2856,7528,1
2856,7490,1
2856,4999,1
2856,2105,-1
2856,6643,1
2856,2680,1
2856,2143,1
2856,2380,1
2856,6186,1
2856,699,-1
2856,1483,1
2856,5165,1
2856,4450,1
2856,1815,1
2856,2108,1
2856,4234,1
2856,274,1
2856,5400,1
2856,1213,1
2856,2497,1
2856,1223,1
2856,1385,-1
2856,4994,-1
2856,3786,-1
2856,3864,1
2856,1821,1
2856,5267,1
2856,4494,1
2856,1941,-1
2856,4574,1
2856,1762,1
2856,3870,1
2856,1162,1
2856,4790,1
2856,2393,1
2856,238,1
2856,7359,1
2856,4986,-1
2856,6234,1
2856,6564,1
2856,6677,1
2856,1935,1
2856,5218,1
2856,6,1
2856,4713,1
2856,4007,1
2856,3621,1
2856,5697,1
2856,5771,1
2856,2585,1
2856,4716,1
2856,4468,1
2856,6546,-1
2856,2521,1
2856,5837,1
2856,3232,1
2856,7345,1
2856,4814,1
2856,4439,1
2856,7546,1
2856,99,1
2856,6802,1
2856,4469,1
2856,1250,1
2856,3402,1
2856,6696,-1
2856,4418,1
2856,4687,1
2856,2341,1
2856,3738,1
2856,5449,1
2856,7057,1
2856,5095,1
2856,7529,1
2856,6655,1
2856,2023,1
2856,6544,1
2856,7062,1
2856,2514,1
2856,5795,1
2856,2002,-1
2856,2682,1
2856,467,1
2856,357,1
2856,5442,-1
2856,973,1
2856,1201,1
2856,2639,1
2856,1132,1
2856,4703,1
2856,948,1
2856,6554,1
2856,4384,-1
2856,4696,1
2856,3406,1
2856,5809,-1
2856,1996,1
2856,5591,1
2856,2436,-1
2856,3016,1
2856,3932,1
2856,1601,1
2856,2310,-1
2856,460,1
2856,4050,1
2856,4951,-1
2856,3758,1
2856,2431,-1
2856,4119,1
2856,5322,1
2856,1833,-1
2856,2435,1
2856,6604,1
2856,7517,1
2856,6488,1
2856,2022,1
2856,2963,1
2856,1469,1
2856,6521,1
2856,6523,1
2856,6462,1
2856,7180,-1
2856,1163,1
2856,3848,1
2856,2957,1
2856,864,-1
2856,7625,1
2856,958,1
2856,6352,1
2856,1579,1
2856,7257,1
2856,781,1
2856,203,1
2856,6727,1
2856,4501,1
2856,2761,1
2856,3907,-1
2856,7379,1
2856,6525,1
2856,3964,1
2856,4139,1
2856,1993,-1
2856,4216,1
2856,1828,1
2856,3770,1
2856,1310,1
2856,726,1
2856,7446,1
2856,2009,1
2856,3674,1
2856,6253,1
2856,1025,1
2856,3438,1
2856,2249,1
2856,5696,1
2856,1846,1
2856,7615,1
2856,4843,1
2856,6434,1
2856,921,1
2856,4213,1
2856,7508,1
2856,4975,1
2856,6496,1
2856,6557,-1
2856,6558,-1
2856,2718,1
2856,1781,1
2856,3298,1
2856,5815,-1
2856,7444,1
2856,6418,1
2856,3140,1
2856,4678,1
2856,3329,1
2856,3486,-1
2856,856,-1
2856,2478,1
2856,4893,1
2856,3719,1
2856,3657,1
2856,4768,-1
2856,2233,1
2856,4006,-1
2856,6032,-1
2856,884,-1
2856,3297,1
2856,5425,-1
2856,6619,1
2856,2335,1
2856,3305,1
2856,510,1
2856,395,-1
2856,6100,-1
2856,6267,1
2856,1752,1
2856,4131,1
2856,4810,1
2856,4730,1
2856,6940,1
2856,2924,1
2856,5225,1
2856,3590,1
2856,1585,1
2856,560,1
2856,2154,1
2856,5232,1
2856,777,1
2856,760,1
2856,1919,1
2856,7506,1
2856,7365,1
2856,6945,-1
2856,4144,1
2856,3890,-1
2856,7095,1
2856,1472,1
2856,3880,1
2856,2523,-1
2856,2558,1
2856,7308,1
2856,4190,1
2856,2262,-1
2856,6801,1
2856,7424,1
2856,7132,1
2856,4523,1
2856,5588,1
2856,92,1
2856,3471,1
2856,292,1
2856,7323,1
2856,3074,1
2856,2839,1
2856,5649,1
2856,5460,1
2856,5759,1
2856,2656,1
2856,1814,1
2856,4614,1
2856,2732,1
2856,780,-1
2856,6858,1
2856,793,1
2856,2878,-1
2856,6224,1
4637,3397,1
1046,1208,1
3740,2698,1
7241,925,-1
7241,6441,1
6689,3178,1
6689,3732,1
6689,3112,-1
6689,7451,-1
6689,558,1
6689,1570,1
6689,6585,1
6689,2496,1
6689,3846,1
6689,4684,-1
6689,113,1
6689,807,1
6689,2490,1
6689,3004,-1
6689,2772,-1
6689,1252,1
6689,2389,-1
6689,6894,1
6689,4454,1
6689,4874,1
6689,6167,1
6689,679,-1
6689,543,1
6689,3592,-1
6689,4417,1
6689,1603,1
6689,5239,1
6689,3317,1
6689,3877,1
6689,6044,1
6689,2587,1
6689,3020,-1
6689,1343,1
6689,3397,1
6689,5719,1
6689,7262,1
3453,925,1
5415,3303,1
5054,3944,1
7319,7447,1
7319,6560,-1
285,3515,-1
285,2780,-1
285,1161,-1
285,3728,1
6766,3051,1
6766,1568,1
2914,578,1
2914,4920,1
2914,3556,1
2914,5431,-1
2914,6242,1
2914,4576,-1
2914,2551,-1
2914,6146,1
2914,3514,-1
2914,6588,-1
2914,6472,-1
2914,1146,-1
2914,3397,-1
2914,1092,-1
2914,3483,1
6948,5321,1
6948,6133,-1
4215,2320,-1
627,5718,-1
3926,3532,-1
6392,2085,1
4686,5350,-1
4686,4826,-1
6096,1774,1
6096,7545,1
6096,4159,1
6096,2843,1
6096,3831,1
6096,4482,1
6096,6145,1
6096,3860,1
6096,5419,1
6096,7451,1
6096,5345,-1
6096,7619,1
6096,5875,1
6096,4624,1
6096,1952,1
6096,4990,-1
6096,3484,1
6096,381,1
6096,2174,1
6096,3693,1
6096,3064,-1
6096,5509,1
6096,5145,1
6096,4123,1
6096,2681,1
6096,4721,1
6096,3015,1
6096,4132,1
6096,4238,1
6096,7264,1
6096,1100,1
6096,1820,1
6096,4610,1
6096,4299,1
6096,5269,-1
6096,2397,1
6096,5252,1
6096,5505,1
6096,2134,1
6096,2242,1
6096,4181,1
6096,6712,1
6096,1195,1
6096,4736,1
6096,342,1
6096,3659,1
6096,1659,1
6096,4251,-1
6096,382,1
6096,252,1
6096,5957,1
6096,5717,1
6096,720,1
6096,3414,1
6096,825,1
6096,6703,1
6096,6242,1
6096,5808,1
6096,2101,1
6096,6167,-1
6096,4112,1
6096,1908,1
6096,2813,1
6096,5422,1
6096,4774,1
6096,7053,1
6096,7390,1
6096,3441,1
6096,7398,1
6096,1572,1
6096,2981,1
6096,4536,1
6096,7378,1
6096,546,1
6096,4334,1
6096,4697,1
6096,2588,1
6096,1646,1
6096,824,1
6096,723,1
6096,3823,1
6096,7455,1
6096,3214,1
6096,531,1
6096,4455,1
6096,4912,1
6096,6926,1
6096,3869,1
6096,2854,1
6096,6952,1
6096,3431,1
6096,5046,1
6096,2630,1
6096,1810,1
6096,3199,1
6096,7553,1
6096,6285,1
6096,1779,1
6096,2246,1
6096,6421,1
6096,2342,1
6096,6504,1
7063,6704,1
484,484,1
6925,2818,-1
6925,926,-1
6925,1719,-1
6925,5470,1
6925,2505,-1
6925,651,1
6925,4791,-1
6925,6021,-1
6925,7353,-1
1253,3812,-1
1253,7191,1
1253,504,1
1253,87,1
1253,6040,1
6865,6312,1
6865,5245,-1
6865,562,1
6865,3472,1
6865,543,1
6865,7083,-1
6865,3164,-1
513,5228,1
6077,6077,1
6077,7461,1
6425,4160,1
6425,4823,1
6425,6145,1
6425,6425,1
6425,582,1
6425,6713,1
182,182,-1
1360,4998,1
1360,1435,1
1360,3931,1
1360,7524,-1
1360,5684,1
1360,877,1
1360,2056,1
1360,4251,-1
1360,6560,1
1360,2991,1
1360,2470,1
1360,6155,-1
1360,6687,1
